"","value","pos","class","bac"
"6805",1.1526,955013,"dN","strep"
"6806",0.4735,954956,"dN","strep"
"6807",0,954930.5,"dN","strep"
"6808",0.5084,954212.5,"dN","strep"
"6809",2.9542,954140.5,"dN","strep"
"6810",0.3915,953963.5,"dN","strep"
"6811",0.5541,953803,"dN","strep"
"6812",0.3139,953338,"dN","strep"
"6813",0.6686,952859.5,"dN","strep"
"6814",0.3166,1014734.5,"dN","strep"
"6815",0.3374,1014521.5,"dN","strep"
"6816",0.9848,952689.5,"dN","strep"
"6817",0.589,952653.5,"dN","strep"
"6818",5.7364,952640,"dN","strep"
"6819",0.183,952485.5,"dN","strep"
"6820",0.214,951779,"dN","strep"
"6821",0.6715,949642.5,"dN","strep"
"6822",0.5217,950272.5,"dN","strep"
"6823",0.5727,950052,"dN","strep"
"6824",27.1086,949956,"dN","strep"
"6825",0.4554,949872,"dN","strep"
"6826",0.6197,949804.5,"dN","strep"
"6827",0.5697,949744.5,"dN","strep"
"6828",1.5473,948465.5,"dN","strep"
"6829",0.2499,948311,"dN","strep"
"6830",0.5003,948122,"dN","strep"
"6831",0.2959,947996,"dN","strep"
"6832",3.388,948531.5,"dN","strep"
"6833",0.7077,948492.5,"dN","strep"
"6834",7.2172,947847,"dN","strep"
"6835",0.834,947818.5,"dN","strep"
"6836",0,947775,"dN","strep"
"6837",0.6605,947748,"dN","strep"
"6838",0.4659,947685,"dN","strep"
"6839",0.5018,947535,"dN","strep"
"6840",5.0125,946097,"dN","strep"
"6841",17.4705,946062.5,"dN","strep"
"6842",5.7967,946023.5,"dN","strep"
"6843",33.5254,945957.5,"dN","strep"
"6844",0.4359,945798.5,"dN","strep"
"6845",0.3534,945519.5,"dN","strep"
"6846",5.2923,947358.5,"dN","strep"
"6847",0.3775,947331.5,"dN","strep"
"6848",0.4515,947210,"dN","strep"
"6849",0.4793,946842.5,"dN","strep"
"6850",0.3173,946485.5,"dN","strep"
"6851",1.272,946353.5,"dN","strep"
"6852",0.53,946242.5,"dN","strep"
"6853",8.9939,946128.5,"dN","strep"
"6854",0.4211,944956.5,"dN","strep"
"6855",0,944923.5,"dN","strep"
"6856",0.368,944709,"dN","strep"
"6857",0.4683,944413.5,"dN","strep"
"6858",0.2808,944151,"dN","strep"
"6859",0.363,943900,"dN","strep"
"6860",0.3349,943432,"dN","strep"
"6861",0.189,941910.5,"dN","strep"
"6862",0,941351,"dN","strep"
"6863",0.2229,941268.5,"dN","strep"
"6864",0.2991,940945.5,"dN","strep"
"6865",0.3645,940564.5,"dN","strep"
"6866",0.2018,940351.5,"dN","strep"
"6867",0.256,1013770,"dN","strep"
"6868",0.3167,939765,"dN","strep"
"6869",0.2141,938945.5,"dN","strep"
"6870",0.3892,938043.5,"dN","strep"
"6871",0.2298,937472.5,"dN","strep"
"6872",0.2129,937012,"dN","strep"
"6873",0.2773,935931.5,"dN","strep"
"6874",0.2605,935064,"dN","strep"
"6875",17.8735,934600.5,"dN","strep"
"6876",0.2831,934282.5,"dN","strep"
"6877",0.4772,933867,"dN","strep"
"6878",0.3842,933380.5,"dN","strep"
"6879",0,933079,"dN","strep"
"6880",0.5034,932857,"dN","strep"
"6881",0.4894,932550.5,"dN","strep"
"6882",0.3516,932102,"dN","strep"
"6883",0,931566.5,"dN","strep"
"6884",0.2102,931409,"dN","strep"
"6885",0.4696,930999.5,"dN","strep"
"6886",0.2046,1012934.5,"dN","strep"
"6887",0.3454,929270.5,"dN","strep"
"6888",0.3938,928781.5,"dN","strep"
"6889",0.3604,928172.5,"dN","strep"
"6890",0.2613,927802,"dN","strep"
"6891",0.4069,926814.5,"dN","strep"
"6892",65.1272,925871,"dN","strep"
"6893",2.1386,925824.5,"dN","strep"
"6894",0.4145,925572.5,"dN","strep"
"6895",0.4022,924759.5,"dN","strep"
"6896",0.2569,923592.5,"dN","strep"
"6897",0.2644,922891.5,"dN","strep"
"6898",0.2128,922140,"dN","strep"
"6899",0.2516,920746,"dN","strep"
"6900",0.0918,920207.5,"dN","strep"
"6901",0.2361,919201.5,"dN","strep"
"6902",0.1891,918252,"dN","strep"
"6903",0.4417,918204,"dN","strep"
"6904",29.2118,918145.5,"dN","strep"
"6905",1.6534,918124.5,"dN","strep"
"6906",0.537,918057,"dN","strep"
"6907",0.2724,917584.5,"dN","strep"
"6908",57.9974,916413.5,"dN","strep"
"6909",0.4038,916356.5,"dN","strep"
"6910",0.6745,916980.5,"dN","strep"
"6911",0.5131,916866.5,"dN","strep"
"6912",4.5518,916730,"dN","strep"
"6913",16.8451,916704.5,"dN","strep"
"6914",0.6112,916542.5,"dN","strep"
"6915",0.0409,1012258,"dN","strep"
"6916",0.0001,1012220.5,"dN","strep"
"6917",1.6283,1012184.5,"dN","strep"
"6918",0.9783,1012102,"dN","strep"
"6919",0.2992,1012055.5,"dN","strep"
"6920",0.1504,1011673,"dN","strep"
"6921",0.3107,914528.5,"dN","strep"
"6922",0.8502,914467,"dN","strep"
"6923",0.1864,903427.5,"dN","strep"
"6924",0.2418,902632.5,"dN","strep"
"6925",0.3247,902415,"dN","strep"
"6926",0.915,902127.5,"dN","strep"
"6927",26.5433,902085.5,"dN","strep"
"6928",2.0253,902048,"dN","strep"
"6929",2.3878,901997,"dN","strep"
"6930",0.3144,901296.5,"dN","strep"
"6931",0.9279,900621.5,"dN","strep"
"6932",1.8612,900541,"dN","strep"
"6933",0.3903,900334,"dN","strep"
"6934",0.4407,899658,"dN","strep"
"6935",0.4996,898861,"dN","strep"
"6936",0.2181,898454.5,"dN","strep"
"6937",0.2688,898047.5,"dN","strep"
"6938",0.4458,897678,"dN","strep"
"6939",0.4196,897430.5,"dN","strep"
"6940",33.8908,897320.5,"dN","strep"
"6941",0.3564,896747.5,"dN","strep"
"6942",5.4547,896189.5,"dN","strep"
"6943",0.5346,1011160.5,"dN","strep"
"6944",23.4382,1011100.5,"dN","strep"
"6945",0.1503,1011070.5,"dN","strep"
"6946",0.415,895570,"dN","strep"
"6947",0.5069,895292.5,"dN","strep"
"6948",0.3358,895765,"dN","strep"
"6949",0.2473,894835.5,"dN","strep"
"6950",0.2524,894622.5,"dN","strep"
"6951",0.7273,892470.5,"dN","strep"
"6952",0.1291,892427,"dN","strep"
"6953",1.9843,892815.5,"dN","strep"
"6954",1.7409,892769,"dN","strep"
"6955",1.0643,892700,"dN","strep"
"6956",0.9492,892659.5,"dN","strep"
"6957",3.6537,892617.5,"dN","strep"
"6958",3.106,892583,"dN","strep"
"6959",2.0591,892556,"dN","strep"
"6960",4.3647,892520,"dN","strep"
"6961",0.2705,891258,"dN","strep"
"6962",0.3831,890751.5,"dN","strep"
"6963",0.5666,890292,"dN","strep"
"6964",0.5659,890014.5,"dN","strep"
"6965",0.4877,889476,"dN","strep"
"6966",0.2195,888296,"dN","strep"
"6967",0.4113,887607.5,"dN","strep"
"6968",0.8622,887550.5,"dN","strep"
"6969",0.3789,886365.5,"dN","strep"
"6970",0.1626,885373,"dN","strep"
"6971",0.0407,885013,"dN","strep"
"6972",0.5619,1010577.5,"dN","strep"
"6973",0.0719,884024,"dN","strep"
"6974",0,883587,"dN","strep"
"6975",0.4551,883435.5,"dN","strep"
"6976",0.2534,883090,"dN","strep"
"6977",0.193,882526,"dN","strep"
"6978",0.2377,881463,"dN","strep"
"6979",1.9926,880825,"dN","strep"
"6980",11.2836,880805.5,"dN","strep"
"6981",0.4432,880697.5,"dN","strep"
"6982",0.4239,880012,"dN","strep"
"6983",0.4088,879373,"dN","strep"
"6984",0.8667,879077.5,"dN","strep"
"6985",2.9737,879026.5,"dN","strep"
"6986",0.5803,879001,"dN","strep"
"6987",2.2919,878953,"dN","strep"
"6988",0.4089,878767,"dN","strep"
"6989",0.5402,878438.5,"dN","strep"
"6990",0.6094,878185,"dN","strep"
"6991",0.3658,877943.5,"dN","strep"
"6992",0.5561,877324,"dN","strep"
"6993",3.0595,879208,"dN","strep"
"6994",0.6764,879172,"dN","strep"
"6995",146.7463,879152.5,"dN","strep"
"6996",1.1688,879113.5,"dN","strep"
"6997",0.1763,876087,"dN","strep"
"6998",0.216,875806.5,"dN","strep"
"6999",0.4394,875566.5,"dN","strep"
"7000",0.1118,874925.5,"dN","strep"
"7001",0.4356,873957,"dN","strep"
"7002",0.4941,873337.5,"dN","strep"
"7003",1.2126,872730.5,"dN","strep"
"7004",0.4261,872577.5,"dN","strep"
"7005",25.1404,1021119.5,"dN","strep"
"7006",2.2408,1021038.5,"dN","strep"
"7007",0.268,1020936.5,"dN","strep"
"7008",0.5722,1020848,"dN","strep"
"7009",5.866,1020515,"dN","strep"
"7010",0.1733,1020424,"dN","strep"
"7011",0.2441,1020253,"dN","strep"
"7012",0.2134,1020200.5,"dN","strep"
"7013",0.4603,1019843.5,"dN","strep"
"7014",1.6338,1291085.5,"dN","strep"
"7015",34.949,1291130.5,"dN","strep"
"7016",0.842,1291313.5,"dN","strep"
"7017",1.474,1291339,"dN","strep"
"7018",0.8882,1291382.5,"dN","strep"
"7019",1.585,1291484.5,"dN","strep"
"7020",1.2786,1291601.5,"dN","strep"
"7021",0.5092,1291849,"dN","strep"
"7022",0.7072,1292170,"dN","strep"
"7023",0.353,1292341,"dN","strep"
"7024",0.4906,1294312.5,"dN","strep"
"7025",1.0278,2754846,"dN","strep"
"7026",18.5229,2755957.5,"dN","strep"
"7027",0.6069,2756154,"dN","strep"
"7028",0.971,2754891,"dN","strep"
"7029",4.2146,2754940.5,"dN","strep"
"7030",0.7922,2755020,"dN","strep"
"7031",5.7962,2755408.5,"dN","strep"
"7032",0.647,2755540.5,"dN","strep"
"7033",1.4213,2755620,"dN","strep"
"7034",0.8424,2755747.5,"dN","strep"
"7035",46.4626,2755848,"dN","strep"
"7036",32.5602,2756564.5,"dN","strep"
"7037",0.2884,2757859,"dN","strep"
"7038",0.5902,2757974.5,"dN","strep"
"7039",0.3276,2758015,"dN","strep"
"7040",43.4876,2758766.5,"dN","strep"
"7041",0.7936,2758237,"dN","strep"
"7042",0.6021,2758297,"dN","strep"
"7043",1.7656,2758394.5,"dN","strep"
"7044",1.6435,2758474,"dN","strep"
"7045",2.0252,2758567,"dN","strep"
"7046",1.9725,2758678,"dN","strep"
"7047",1.4469,2758851,"dN","strep"
"7048",0.4373,1048468.5,"dN","strep"
"7049",0.3288,1048633.5,"dN","strep"
"7050",0.5853,1049160,"dN","strep"
"7051",0.3436,1050105.5,"dN","strep"
"7052",54.0814,1050158,"dN","strep"
"7053",20.6774,1050224,"dN","strep"
"7054",0,1050260,"dN","strep"
"7055",37.1496,1049745.5,"dN","strep"
"7056",0.7441,1049772.5,"dN","strep"
"7057",0.7248,1049828,"dN","strep"
"7058",2.4553,1049870,"dN","strep"
"7059",45.5117,1049925.5,"dN","strep"
"7060",1.8968,1049957,"dN","strep"
"7061",79.8107,1049996,"dN","strep"
"7062",0.4535,1050021.5,"dN","strep"
"7063",94.5989,1050321.5,"dN","strep"
"7064",0,1050710,"dN","strep"
"7065",1.2212,1050740,"dN","strep"
"7066",0.5704,1050792.5,"dN","strep"
"7067",3.3584,1050849.5,"dN","strep"
"7068",23.099,1050399.5,"dN","strep"
"7069",1.8631,1050447.5,"dN","strep"
"7070",0.6993,1050476,"dN","strep"
"7071",37.9685,1050576.5,"dN","strep"
"7072",33.2675,1050599,"dN","strep"
"7073",12.8025,1050659,"dN","strep"
"7074",2.7088,1050686,"dN","strep"
"7075",32.352,1956605,"dN","strep"
"7076",0.8353,1956083,"dN","strep"
"7077",2.0959,1955639,"dN","strep"
"7078",20.2342,1955624,"dN","strep"
"7079",0.9726,1955600,"dN","strep"
"7080",43.6185,1955568.5,"dN","strep"
"7081",1.6447,1955550.5,"dN","strep"
"7082",3.13,1955511.5,"dN","strep"
"7083",0.6747,1956020,"dN","strep"
"7084",5.0095,1955982.5,"dN","strep"
"7085",2.7928,1955955.5,"dN","strep"
"7086",1.9186,1955922.5,"dN","strep"
"7087",3.2384,1955838.5,"dN","strep"
"7088",67.1568,1955742.5,"dN","strep"
"7089",2.2504,1955718.5,"dN","strep"
"7090",8.5675,1955681,"dN","strep"
"7091",18.6089,1954837.5,"dN","strep"
"7092",43.6524,1954801.5,"dN","strep"
"7093",0.7805,1954759.5,"dN","strep"
"7094",1.2156,1954717.5,"dN","strep"
"7095",1.8496,1954701,"dN","strep"
"7096",1.8241,1954675.5,"dN","strep"
"7097",0.6064,1954638,"dN","strep"
"7098",0.3174,1110388,"dN","strep"
"7099",0.2891,1110112,"dN","strep"
"7100",0.4535,1109655,"dN","strep"
"7101",1.7941,1109358,"dN","strep"
"7102",0.2753,1109052,"dN","strep"
"7103",1.3198,1108710,"dN","strep"
"7104",0.7526,1088277,"dN","strep"
"7105",0.7125,1088245.5,"dN","strep"
"7106",0.3063,1088167.5,"dN","strep"
"7107",0.6064,1088092.5,"dN","strep"
"7108",1.4732,1088049,"dN","strep"
"7109",2.0995,1087987.5,"dN","strep"
"7110",0.3688,1088800.5,"dN","strep"
"7111",23.6282,1088560.5,"dN","strep"
"7112",105.3553,1088515.5,"dN","strep"
"7113",0.2403,1088466,"dN","strep"
"7114",0.4245,1088412,"dN","strep"
"7115",1.8141,1088361,"dN","strep"
"7116",1.436,1088319,"dN","strep"
"7117",0.3985,1087354,"dN","strep"
"7118",0.4661,1086838,"dN","strep"
"7119",1.1687,1086481,"dN","strep"
"7120",1.5591,1086397,"dN","strep"
"7121",1.0344,1085644,"dN","strep"
"7122",1.6585,1085593,"dN","strep"
"7123",0.2176,1085509,"dN","strep"
"7124",2.0534,1085294.5,"dN","strep"
"7125",38.9752,1085131,"dN","strep"
"7126",0.6365,1085101,"dN","strep"
"7127",1.1589,1085038,"dN","strep"
"7128",46.67,1084918,"dN","strep"
"7129",4.606,1086023.5,"dN","strep"
"7130",1.0412,1085962,"dN","strep"
"7131",1.379,1085917,"dN","strep"
"7132",34.1646,1085887,"dN","strep"
"7133",2.1936,1085842,"dN","strep"
"7134",48.4653,1085792.5,"dN","strep"
"7135",1.3526,1085734,"dN","strep"
"7136",1.6316,1085680,"dN","strep"
"7137",0.8082,1084073,"dN","strep"
"7138",54.8415,1084034,"dN","strep"
"7139",16.4014,1083975.5,"dN","strep"
"7140",0.7268,1083839,"dN","strep"
"7141",1.3933,1083770,"dN","strep"
"7142",1.6851,1083651.5,"dN","strep"
"7143",0.927,1083608,"dN","strep"
"7144",2.584,1080419,"dN","strep"
"7145",0.9114,1080392,"dN","strep"
"7146",15.4557,1080304,"dN","strep"
"7147",0.9012,1079651.5,"dN","strep"
"7148",52.4428,1080184,"dN","strep"
"7149",3.0169,1080073,"dN","strep"
"7150",63.2069,1080025,"dN","strep"
"7151",0.5629,1079983,"dN","strep"
"7152",1.3119,1079945.5,"dN","strep"
"7153",1.4511,1079872,"dN","strep"
"7154",1.2049,1079791,"dN","strep"
"7155",1.9347,1079723.5,"dN","strep"
"7156",12.1816,1078654.5,"dN","strep"
"7157",1.2881,1078347,"dN","strep"
"7158",1.5917,1078290,"dN","strep"
"7159",0.5031,1078270.5,"dN","strep"
"7160",0.9063,1078257,"dN","strep"
"7161",53.5747,1078146,"dN","strep"
"7162",0.9483,1078108.5,"dN","strep"
"7163",1.9275,1078057.5,"dN","strep"
"7164",4.6971,1078000.5,"dN","strep"
"7165",11.9363,1078629,"dN","strep"
"7166",29.3057,1077987,"dN","strep"
"7167",1.9715,1077955.5,"dN","strep"
"7168",15.0619,1077919.5,"dN","strep"
"7169",3.5555,1077786,"dN","strep"
"7170",0.8154,1077729,"dN","strep"
"7171",1.3438,1077670.5,"dN","strep"
"7172",61.5531,1077613.5,"dN","strep"
"7173",4.346,1077565.5,"dN","strep"
"7174",1.7688,1077495,"dN","strep"
"7175",0.6043,1077430.5,"dN","strep"
"7176",1.6332,1078602,"dN","strep"
"7177",3.776,1077375,"dN","strep"
"7178",0.937,1077352.5,"dN","strep"
"7179",0.0009,1078570.5,"dN","strep"
"7180",2.6643,1078552.5,"dN","strep"
"7181",5.8058,1078533,"dN","strep"
"7182",1.5289,1078498.5,"dN","strep"
"7183",1.3722,1078456.5,"dN","strep"
"7184",0.6626,1078419,"dN","strep"
"7185",1.0686,1106768.5,"dN","strep"
"7186",0.2996,1106096.5,"dN","strep"
"7187",0.3314,1076802,"dN","strep"
"7188",0.4442,1076571,"dN","strep"
"7189",1.2026,1076542.5,"dN","strep"
"7190",1.5321,1076518.5,"dN","strep"
"7191",17.0313,1076508,"dN","strep"
"7192",43.8096,1076494.5,"dN","strep"
"7193",1.8608,1076457,"dN","strep"
"7194",0,1076428.5,"dN","strep"
"7195",4.6154,1076406,"dN","strep"
"7196",0.6647,1076385,"dN","strep"
"7197",0.2145,1076370,"dN","strep"
"7198",0.7652,1076358,"dN","strep"
"7199",28.2003,1076340,"dN","strep"
"7200",0.0905,1076322,"dN","strep"
"7201",0.1774,1075633.5,"dN","strep"
"7202",0.3612,1074948,"dN","strep"
"7203",40.6244,1074912,"dN","strep"
"7204",0.0938,1074883.5,"dN","strep"
"7205",0.6507,1074841.5,"dN","strep"
"7206",0.1088,1076974.5,"dN","strep"
"7207",1.056,1076926.5,"dN","strep"
"7208",29.4627,1076896.5,"dN","strep"
"7209",0.484,1076853,"dN","strep"
"7210",0.1747,1073644.5,"dN","strep"
"7211",0.204,1066103,"dN","strep"
"7212",0.4856,1065001.5,"dN","strep"
"7213",0.3724,1064761.5,"dN","strep"
"7214",0.4556,1065280.5,"dN","strep"
"7215",0.5071,1064372,"dN","strep"
"7216",0.2034,1063830.5,"dN","strep"
"7217",0.2077,1062911,"dN","strep"
"7218",0.36,1062795.5,"dN","strep"
"7219",0.7161,1062725,"dN","strep"
"7220",0.2271,1062108,"dN","strep"
"7221",0.0002,1061572.5,"dN","strep"
"7222",0.1829,1060727,"dN","strep"
"7223",0.0002,1059100.5,"dN","strep"
"7224",41.2929,1059072,"dN","strep"
"7225",0.6905,1059804,"dN","strep"
"7226",1.2103,1059708,"dN","strep"
"7227",1.2689,1059642,"dN","strep"
"7228",1.1647,1059585,"dN","strep"
"7229",1.043,1059517.5,"dN","strep"
"7230",0.9103,1059442.5,"dN","strep"
"7231",1.3076,1059277.5,"dN","strep"
"7232",1.8273,1059150,"dN","strep"
"7233",0.4016,1105020.5,"dN","strep"
"7234",0.2263,1104759.5,"dN","strep"
"7235",1.9879,1104564.5,"dN","strep"
"7236",0.1799,1104530,"dN","strep"
"7237",0.5291,1104504.5,"dN","strep"
"7238",0.8134,1104354.5,"dN","strep"
"7239",0.3291,1104245,"dN","strep"
"7240",0.3951,1058829.5,"dN","strep"
"7241",0.6576,1058586.5,"dN","strep"
"7242",0.8485,1058436.5,"dN","strep"
"7243",0.4118,1056611.5,"dN","strep"
"7244",78.7368,1056259,"dN","strep"
"7245",1.9289,1056205,"dN","strep"
"7246",0.3926,1055865.5,"dN","strep"
"7247",0.5968,1055622.5,"dN","strep"
"7248",0.217,1053647,"dN","strep"
"7249",0.2113,1052175,"dN","strep"
"7250",0.1827,1051685.5,"dN","strep"
"7251",0.3325,1051121,"dN","strep"
"7252",0.34,1050965,"dN","strep"
"7253",0.3971,1050011.5,"dN","strep"
"7254",3.4801,1049644,"dN","strep"
"7255",0.6612,1049540.5,"dN","strep"
"7256",10.4218,1049426.5,"dN","strep"
"7257",2.1861,1049408.5,"dN","strep"
"7258",0.8486,1048959.5,"dN","strep"
"7259",4.9937,1048222.5,"dN","strep"
"7260",1.4882,1048174.5,"dN","strep"
"7261",1.6666,1048104,"dN","strep"
"7262",84.1198,1048066.5,"dN","strep"
"7263",0.3887,1047859.5,"dN","strep"
"7264",0.4416,1047592.5,"dN","strep"
"7265",57.7545,1047492,"dN","strep"
"7266",0.463,1047405,"dN","strep"
"7267",28.0764,1047321,"dN","strep"
"7268",1.2432,1048521,"dN","strep"
"7269",2.3612,1048467,"dN","strep"
"7270",1.8365,1048416,"dN","strep"
"7271",1.4525,1048351.5,"dN","strep"
"7272",89.4217,1048308,"dN","strep"
"7273",13.8108,1048279.5,"dN","strep"
"7274",0.435,1097886,"dN","strep"
"7275",0.7646,1097772,"dN","strep"
"7276",0.3046,1097554.5,"dN","strep"
"7277",0.4186,1097317.5,"dN","strep"
"7278",0.39,1097203.5,"dN","strep"
"7279",0.3177,1096860,"dN","strep"
"7280",0.484,1098226.5,"dN","strep"
"7281",55.8451,1097961,"dN","strep"
"7282",0.2705,1046999.5,"dN","strep"
"7283",0.1708,1046390.5,"dN","strep"
"7284",0.2286,1045942,"dN","strep"
"7285",0.2731,1044867.5,"dN","strep"
"7286",0.3302,1044078.5,"dN","strep"
"7287",2.2509,1043395.5,"dN","strep"
"7288",15.0213,1043368.5,"dN","strep"
"7289",32.242,1043341.5,"dN","strep"
"7290",0.8951,1043221.5,"dN","strep"
"7291",3.9216,1043146.5,"dN","strep"
"7292",3.5389,1043125.5,"dN","strep"
"7293",0.6335,1043091,"dN","strep"
"7294",4.7697,1043058,"dN","strep"
"7295",0.33,1042798.5,"dN","strep"
"7296",0.4234,1042423.5,"dN","strep"
"7297",0.3621,1042053,"dN","strep"
"7298",0.2246,1041843,"dN","strep"
"7299",0.3836,1043689.5,"dN","strep"
"7300",44.416,1043539.5,"dN","strep"
"7301",0.6015,1043521.5,"dN","strep"
"7302",0.4335,1043440.5,"dN","strep"
"7303",0.2998,1041141,"dN","strep"
"7304",0.3015,1095456.5,"dN","strep"
"7305",0.3131,1095296,"dN","strep"
"7306",3.3392,1095219.5,"dN","strep"
"7307",0.2702,1094754.5,"dN","strep"
"7308",0.331,1093915,"dN","strep"
"7309",0.3447,1093321,"dN","strep"
"7310",0.4668,1092166.5,"dN","strep"
"7311",0.2954,1091811,"dN","strep"
"7312",0.7511,1091484,"dN","strep"
"7313",0.4797,1091460,"dN","strep"
"7314",0.3159,1091086.5,"dN","strep"
"7315",0.5171,1090519.5,"dN","strep"
"7316",47.4127,1090302,"dN","strep"
"7317",5.9681,1090269,"dN","strep"
"7318",0.3767,1089622.5,"dN","strep"
"7319",40.2478,3547622.5,"dN","strep"
"7320",13.972,3547613.5,"dN","strep"
"7321",0.9086,3547486,"dN","strep"
"7322",1.3381,3547307.5,"dN","strep"
"7323",2.6917,3547234,"dN","strep"
"7324",1.8169,3546831.5,"dN","strep"
"7325",0.3196,1163023,"dN","strep"
"7326",0.3934,1162779,"dN","strep"
"7327",0.3039,1162633.5,"dN","strep"
"7328",0,1154495,"dN","strep"
"7329",0.3162,1154271.5,"dN","strep"
"7330",0.3033,1153917.5,"dN","strep"
"7331",0.4419,1150518,"dN","strep"
"7332",0.3261,1150171.5,"dN","strep"
"7333",0.3844,1149871.5,"dN","strep"
"7334",0.4,1149673.5,"dN","strep"
"7335",0.6506,1149568.5,"dN","strep"
"7336",1.193,1149522,"dN","strep"
"7337",0.6498,1149450,"dN","strep"
"7338",0.4437,1151055,"dN","strep"
"7339",0.3824,1150794,"dN","strep"
"7340",0.3666,1150747.5,"dN","strep"
"7341",0.4601,1150719,"dN","strep"
"7342",0.6082,1149128,"dN","strep"
"7343",0.2849,1148661.5,"dN","strep"
"7344",0.5863,1142824.5,"dN","strep"
"7345",2.0817,1142775,"dN","strep"
"7346",16.4388,1142722.5,"dN","strep"
"7347",1.1596,1142676,"dN","strep"
"7348",0.217,1141645.5,"dN","strep"
"7349",0.6824,1140362,"dN","strep"
"7350",0.2523,1140315.5,"dN","strep"
"7351",0.4284,1140146,"dN","strep"
"7352",4.1013,1139985.5,"dN","strep"
"7353",0.4195,1139856.5,"dN","strep"
"7354",2.1089,1139738,"dN","strep"
"7355",0.7395,1139663,"dN","strep"
"7356",0.4411,1139561,"dN","strep"
"7357",0.582,1139363,"dN","strep"
"7358",83.9269,1139179,"dN","strep"
"7359",0.7914,1139143,"dN","strep"
"7360",0.7537,1138961.5,"dN","strep"
"7361",0.45,1137520.5,"dN","strep"
"7362",0.1538,1138452,"dN","strep"
"7363",0.3727,1138410,"dN","strep"
"7364",51.6826,1138363.5,"dN","strep"
"7365",0.3729,1138084.5,"dN","strep"
"7366",0.4684,1137754.5,"dN","strep"
"7367",0.1467,1162054.5,"dN","strep"
"7368",33.3026,1137171,"dN","strep"
"7369",0.3206,1136874,"dN","strep"
"7370",0.186,1136404.5,"dN","strep"
"7371",0.3894,1136159.5,"dN","strep"
"7372",0.3559,1135628.5,"dN","strep"
"7373",0.164,1134663.5,"dN","strep"
"7374",0.2595,1133655,"dN","strep"
"7375",0.117,1132838,"dN","strep"
"7376",0,1132313,"dN","strep"
"7377",1.076,1132245.5,"dN","strep"
"7378",0.2045,1132104.5,"dN","strep"
"7379",0.376,1131953,"dN","strep"
"7380",0.6197,1131604.5,"dN","strep"
"7381",0.5241,1131238.5,"dN","strep"
"7382",1.6971,1130895,"dN","strep"
"7383",3.3079,1130847,"dN","strep"
"7384",1.7037,1130806.5,"dN","strep"
"7385",0.4184,1128285,"dN","strep"
"7386",0.3692,1127985,"dN","strep"
"7387",1.2314,1126751,"dN","strep"
"7388",0.3893,1127241.5,"dN","strep"
"7389",0.5659,1161153.5,"dN","strep"
"7390",1.1583,1161071,"dN","strep"
"7391",1.338,1161005,"dN","strep"
"7392",0.6621,1160933,"dN","strep"
"7393",1.2502,1160873,"dN","strep"
"7394",1.0077,1160765,"dN","strep"
"7395",0.6122,1160580.5,"dN","strep"
"7396",0.2292,1126129,"dN","strep"
"7397",6.7116,1125579.5,"dN","strep"
"7398",2.3627,1125555.5,"dN","strep"
"7399",0.9693,1125452,"dN","strep"
"7400",0.9199,1125191,"dN","strep"
"7401",0.6099,1125768.5,"dN","strep"
"7402",0.557,1125711.5,"dN","strep"
"7403",0.324,1125653,"dN","strep"
"7404",3.6143,1124927.5,"dN","strep"
"7405",0.0002,1123715.5,"dN","strep"
"7406",5.076,1123700.5,"dN","strep"
"7407",1.0668,1124873.5,"dN","strep"
"7408",0.765,1124827,"dN","strep"
"7409",18.9015,1124812,"dN","strep"
"7410",0.3006,1124357.5,"dN","strep"
"7411",32.5917,1123897,"dN","strep"
"7412",0.7893,1123846,"dN","strep"
"7413",23.8963,1123774,"dN","strep"
"7414",0.2463,1123272.5,"dN","strep"
"7415",0.2335,1122504.5,"dN","strep"
"7416",0.175,1121462,"dN","strep"
"7417",32.3969,1120773.5,"dN","strep"
"7418",0.5983,1120733,"dN","strep"
"7419",0.4322,1120432,"dN","strep"
"7420",4.2043,1120220.5,"dN","strep"
"7421",11.4619,1120103.5,"dN","strep"
"7422",6.3134,1120067.5,"dN","strep"
"7423",0.432,1119595,"dN","strep"
"7424",1.1322,1119012.5,"dN","strep"
"7425",0.7765,1118835.5,"dN","strep"
"7426",0.7317,1118646.5,"dN","strep"
"7427",0.3786,1117336,"dN","strep"
"7428",0.6771,1117253.5,"dN","strep"
"7429",0.9225,1117196.5,"dN","strep"
"7430",8.4364,1117175.5,"dN","strep"
"7431",1.6353,1118426.5,"dN","strep"
"7432",22.088,1118395,"dN","strep"
"7433",0.8074,1118317,"dN","strep"
"7434",0.7949,1118126.5,"dN","strep"
"7435",0.3523,1117783,"dN","strep"
"7436",0.8298,1117528,"dN","strep"
"7437",0.4874,1117424.5,"dN","strep"
"7438",0.2198,1116951.5,"dN","strep"
"7439",0.2847,1116608,"dN","strep"
"7440",6.8024,1159439,"dN","strep"
"7441",3.3492,1159388,"dN","strep"
"7442",1.6509,1159371.5,"dN","strep"
"7443",2.7465,1159352,"dN","strep"
"7444",69.5461,1159331,"dN","strep"
"7445",27.2577,1159311.5,"dN","strep"
"7446",0.6835,1159269.5,"dN","strep"
"7447",0.5171,1159220,"dN","strep"
"7448",5.9412,1159197.5,"dN","strep"
"7449",1.6599,1159158.5,"dN","strep"
"7450",0.4629,1159143.5,"dN","strep"
"7451",0.9536,1159028,"dN","strep"
