"","value","pos","class","bac"
"649",0.0078,127556.5,"dN","pSymB"
"650",0.0027,125964,"dN","pSymB"
"651",0.0144,124883.5,"dN","pSymB"
"652",0.0132,124424,"dN","pSymB"
"653",0.0203,123993,"dN","pSymB"
"654",0.0063,121834.5,"dN","pSymB"
"655",0.0022,119856.5,"dN","pSymB"
"656",0,119394.5,"dN","pSymB"
"657",0,118445.5,"dN","pSymB"
"658",0.003,383664,"dN","pSymB"
"659",0.0149,116618.5,"dN","pSymB"
"660",0.0117,114991,"dN","pSymB"
"661",0.0267,113166,"dN","pSymB"
"662",0.0034,110876,"dN","pSymB"
"663",0.0299,109958,"dN","pSymB"
"664",0.012,109418.5,"dN","pSymB"
"665",0.0094,108346.5,"dN","pSymB"
"666",0.0214,107654.5,"dN","pSymB"
"667",0.0046,97628,"dN","pSymB"
"668",0.0056,383071,"dN","pSymB"
"669",0.0034,96223.5,"dN","pSymB"
"670",0.0114,94707,"dN","pSymB"
"671",0.0085,93297.5,"dN","pSymB"
"672",0.0026,92404.5,"dN","pSymB"
"673",0.0039,91140.5,"dN","pSymB"
"674",0.0127,90070,"dN","pSymB"
"675",0.0039,87314.5,"dN","pSymB"
"676",0.0043,86101.5,"dN","pSymB"
"677",0.0286,85246,"dN","pSymB"
"678",0.0165,84587.5,"dN","pSymB"
"679",0.0032,83628.5,"dN","pSymB"
"680",0.0152,382232.5,"dN","pSymB"
"681",0.0025,82950.5,"dN","pSymB"
"682",0.0131,81663,"dN","pSymB"
"683",0.0139,80044,"dN","pSymB"
"684",0.0219,79215,"dN","pSymB"
"685",0.0283,78552,"dN","pSymB"
"686",0,78013,"dN","pSymB"
"687",0.0049,77355,"dN","pSymB"
"688",0.0057,76191,"dN","pSymB"
"689",0.022,75228.5,"dN","pSymB"
"690",0.0089,73973.5,"dN","pSymB"
"691",0.0073,72431,"dN","pSymB"
"692",0,71023.5,"dN","pSymB"
"693",0.0012,69950.5,"dN","pSymB"
"694",0.0006,68288.5,"dN","pSymB"
"695",0,66223,"dN","pSymB"
"696",0.0095,64820.5,"dN","pSymB"
"697",0.0093,63748.5,"dN","pSymB"
"698",0.098,424586.5,"dN","pSymB"
"699",0.0064,375409,"dN","pSymB"
"700",0,374420,"dN","pSymB"
"701",0.0165,372982.5,"dN","pSymB"
"702",0.0154,371639.5,"dN","pSymB"
"703",0.0095,370018.5,"dN","pSymB"
"704",0.0337,367929.5,"dN","pSymB"
"705",0.0167,366619.5,"dN","pSymB"
"706",0.0255,365107.5,"dN","pSymB"
"707",0.0399,364299.5,"dN","pSymB"
"708",0,363727.5,"dN","pSymB"
"709",0.0334,415261.5,"dN","pSymB"
"710",0.0193,362830,"dN","pSymB"
"711",0.0149,361675.5,"dN","pSymB"
"712",0.0103,360874.5,"dN","pSymB"
"713",0.0086,359981.5,"dN","pSymB"
"714",0.013,358976,"dN","pSymB"
"715",0.0039,357703,"dN","pSymB"
"716",0.0057,356574.5,"dN","pSymB"
"717",0.0081,355854,"dN","pSymB"
"718",0.0103,355158,"dN","pSymB"
"719",0.005,354124.5,"dN","pSymB"
"720",0.0057,352980.5,"dN","pSymB"
"721",0.0466,414051,"dN","pSymB"
"722",0.0037,351444,"dN","pSymB"
"723",0.0606,350146,"dN","pSymB"
"724",0.0081,349214.5,"dN","pSymB"
"725",0,348185.5,"dN","pSymB"
"726",0.0047,347821.5,"dN","pSymB"
"727",0.0058,347555,"dN","pSymB"
"728",0.0037,347108.5,"dN","pSymB"
"729",0.0881,346895.5,"dN","pSymB"
"730",0.0396,346573.5,"dN","pSymB"
"731",0.0139,345994,"dN","pSymB"
"732",0.0277,342507,"dN","pSymB"
"733",0.005,412385.5,"dN","pSymB"
"734",0,342185.5,"dN","pSymB"
"735",0.0057,341814.5,"dN","pSymB"
"736",0,341152.5,"dN","pSymB"
"737",0,340748.5,"dN","pSymB"
"738",0.0024,340106.5,"dN","pSymB"
"739",0.005,338347.5,"dN","pSymB"
"740",0.0023,336778,"dN","pSymB"
"741",0.0023,335194.5,"dN","pSymB"
"742",0.0176,333874,"dN","pSymB"
"743",0.0242,333357.5,"dN","pSymB"
"744",0.0025,332777,"dN","pSymB"
"745",0,331977,"dN","pSymB"
"746",0.002,331165,"dN","pSymB"
"747",0.0029,330548.5,"dN","pSymB"
"748",0.0057,329657.5,"dN","pSymB"
"749",0.0058,326626.5,"dN","pSymB"
"750",0.0023,324456,"dN","pSymB"
"751",0.0141,321749.5,"dN","pSymB"
"752",0.0074,320145.5,"dN","pSymB"
"753",0.0014,408097,"dN","pSymB"
"754",0.0255,319378,"dN","pSymB"
"755",0.0035,318624.5,"dN","pSymB"
"756",0.0132,317036,"dN","pSymB"
"757",0.0102,316084,"dN","pSymB"
"758",0.0057,315039,"dN","pSymB"
"759",0.0082,313597.5,"dN","pSymB"
"760",0.0502,311386,"dN","pSymB"
"761",0.0152,309502,"dN","pSymB"
"762",0.0116,308295.5,"dN","pSymB"
"763",0.0073,307035.5,"dN","pSymB"
"764",0.0015,407234,"dN","pSymB"
"765",0.0035,306106.5,"dN","pSymB"
"766",0,304985,"dN","pSymB"
"767",0.0068,303319.5,"dN","pSymB"
"768",0,303016.5,"dN","pSymB"
"769",0,302827.5,"dN","pSymB"
"770",0.0009,301783,"dN","pSymB"
"771",0,300750.5,"dN","pSymB"
"772",0,300301,"dN","pSymB"
"773",0,300148,"dN","pSymB"
"774",0,299448.5,"dN","pSymB"
"775",0,298906.5,"dN","pSymB"
"776",0.0036,298029.5,"dN","pSymB"
"777",0.0236,576450.5,"dN","pSymB"
"778",0,576931,"dN","pSymB"
"779",0.0054,589558.5,"dN","pSymB"
"780",0.0262,757402.5,"dN","pSymB"
"781",0.0218,759156,"dN","pSymB"
"782",0.0126,760184,"dN","pSymB"
"783",0.004,760920,"dN","pSymB"
"784",0.0076,761927,"dN","pSymB"
"785",0.0319,762975,"dN","pSymB"
"786",0,763910,"dN","pSymB"
"787",0.0082,764511.5,"dN","pSymB"
"788",0.0037,766352,"dN","pSymB"
"789",0.0475,768035.5,"dN","pSymB"
"790",0.0165,768964.5,"dN","pSymB"
"791",0.032,590711.5,"dN","pSymB"
"792",0.0062,769763.5,"dN","pSymB"
"793",0.0021,770995,"dN","pSymB"
"794",0.0019,772266.5,"dN","pSymB"
"795",0.0029,773811.5,"dN","pSymB"
"796",0,774559,"dN","pSymB"
"797",0.0026,775218,"dN","pSymB"
"798",0.0007,776955,"dN","pSymB"
"799",0.0013,778854.5,"dN","pSymB"
"800",0,780300,"dN","pSymB"
"801",0.0024,781428.5,"dN","pSymB"
"802",0.0081,591796,"dN","pSymB"
"803",0.0031,782661,"dN","pSymB"
"804",0.0085,783888,"dN","pSymB"
"805",0.0173,785103.5,"dN","pSymB"
"806",0,786832,"dN","pSymB"
"807",0.0012,788327,"dN","pSymB"
"808",0,789674,"dN","pSymB"
"809",0.0034,790364.5,"dN","pSymB"
"810",0.0101,791399.5,"dN","pSymB"
"811",0.5189,791918.5,"dN","pSymB"
"812",0,791942.5,"dN","pSymB"
"813",0.006,792468,"dN","pSymB"
"814",0.035,595781.5,"dN","pSymB"
"815",0.0078,793475.5,"dN","pSymB"
"816",0.0049,794277,"dN","pSymB"
"817",0.044,796154.5,"dN","pSymB"
"818",0.0392,797509.5,"dN","pSymB"
"819",0.0032,798988.5,"dN","pSymB"
"820",0.0206,800080,"dN","pSymB"
"821",0,800810,"dN","pSymB"
"822",0.0012,801473,"dN","pSymB"
"823",0.004,803302,"dN","pSymB"
"824",0.0026,804521.5,"dN","pSymB"
"825",0,805582.5,"dN","pSymB"
"826",0.0017,806514.5,"dN","pSymB"
"827",0.0069,810687,"dN","pSymB"
"828",0.0072,811474,"dN","pSymB"
"829",0,812443.5,"dN","pSymB"
"830",0.002,813683,"dN","pSymB"
"831",0.0038,814976.5,"dN","pSymB"
"832",0.0049,816112,"dN","pSymB"
"833",0,816728.5,"dN","pSymB"
"834",0,598585.5,"dN","pSymB"
"835",0.0042,817496.5,"dN","pSymB"
"836",0.0226,818756,"dN","pSymB"
"837",0.0092,822560.5,"dN","pSymB"
"838",0.0139,825920.5,"dN","pSymB"
"839",0.004,826889,"dN","pSymB"
"840",0.006,828612,"dN","pSymB"
"841",0.0056,830156.5,"dN","pSymB"
"842",0,830619,"dN","pSymB"
"843",0.0047,831264,"dN","pSymB"
"844",0.0089,832588.5,"dN","pSymB"
"845",0.2078,599121,"dN","pSymB"
"846",0.0083,833927.5,"dN","pSymB"
"847",0.0122,835060.5,"dN","pSymB"
"848",0.0013,836130.5,"dN","pSymB"
"849",0.0072,836968,"dN","pSymB"
"850",0.0033,838107,"dN","pSymB"
"851",0.0013,839136,"dN","pSymB"
"852",0.0043,840009.5,"dN","pSymB"
"853",0.0071,841079.5,"dN","pSymB"
"854",0.0064,848248.5,"dN","pSymB"
"855",0.0189,847426,"dN","pSymB"
"856",0.033,600355.5,"dN","pSymB"
"857",0.0217,846833.5,"dN","pSymB"
"858",0.012,845825,"dN","pSymB"
"859",0.0237,844796.5,"dN","pSymB"
"860",0.0069,844262.5,"dN","pSymB"
"861",0.0106,843632,"dN","pSymB"
"862",0.0084,842776,"dN","pSymB"
"863",0.0095,841403.5,"dN","pSymB"
"864",0.0147,839718.5,"dN","pSymB"
"865",0.0137,838321,"dN","pSymB"
"866",0.0043,836679.5,"dN","pSymB"
"867",0.0147,601648.5,"dN","pSymB"
"868",0.0165,835429.5,"dN","pSymB"
"869",0.0033,834258.5,"dN","pSymB"
"870",0.0011,832864.5,"dN","pSymB"
"871",0.0165,831407,"dN","pSymB"
"872",0.0033,829911,"dN","pSymB"
"873",0,829043.5,"dN","pSymB"
"874",0.0022,828547.5,"dN","pSymB"
"875",0.0066,825310.5,"dN","pSymB"
"876",0.0085,602585.5,"dN","pSymB"
"877",0.0013,824064,"dN","pSymB"
"878",0.0026,822967.5,"dN","pSymB"
"879",0.018,821994.5,"dN","pSymB"
"880",0.0117,821291.5,"dN","pSymB"
"881",0.0039,820661.5,"dN","pSymB"
"882",0.0103,819488.5,"dN","pSymB"
"883",0.0093,818369.5,"dN","pSymB"
"884",0.0041,817111.5,"dN","pSymB"
"885",0.0022,815914,"dN","pSymB"
"886",0.0027,814187.5,"dN","pSymB"
"887",0.0089,812549,"dN","pSymB"
"888",0.0175,578907,"dN","pSymB"
"889",0.0464,603862.5,"dN","pSymB"
"890",0.0034,811185.5,"dN","pSymB"
"891",0.0029,809698,"dN","pSymB"
"892",0,808436,"dN","pSymB"
"893",0.0036,807110.5,"dN","pSymB"
"894",0,805985,"dN","pSymB"
"895",0,804865,"dN","pSymB"
"896",0.0014,803477.5,"dN","pSymB"
"897",0.0013,801833.5,"dN","pSymB"
"898",0,799868,"dN","pSymB"
"899",0,798560,"dN","pSymB"
"900",0.0397,605401.5,"dN","pSymB"
"901",0.0011,797531.5,"dN","pSymB"
"902",0.003,796168.5,"dN","pSymB"
"903",0.0019,794496.5,"dN","pSymB"
"904",0.0036,792912,"dN","pSymB"
"905",0.0091,791266,"dN","pSymB"
"906",0.0043,790398,"dN","pSymB"
"907",0.0011,789174,"dN","pSymB"
"908",0,788042,"dN","pSymB"
"909",0.0029,786589.5,"dN","pSymB"
"910",0.004,785216.5,"dN","pSymB"
"911",0.0531,606764,"dN","pSymB"
"912",0.0055,784361,"dN","pSymB"
"913",0.0057,783225,"dN","pSymB"
"914",0,782210.5,"dN","pSymB"
"915",0.0037,780768,"dN","pSymB"
"916",0,779601,"dN","pSymB"
"917",0,778834,"dN","pSymB"
"918",0,777995,"dN","pSymB"
"919",0,775376.5,"dN","pSymB"
"920",0.0039,774185,"dN","pSymB"
"921",0.0018,772413,"dN","pSymB"
"922",0.0354,609675,"dN","pSymB"
"923",0.0052,769955,"dN","pSymB"
"924",0.004,767354.5,"dN","pSymB"
"925",0,765772.5,"dN","pSymB"
"926",0.0136,764460.5,"dN","pSymB"
"927",0.0037,762862.5,"dN","pSymB"
"928",0.0072,761486,"dN","pSymB"
"929",0.0065,760435.5,"dN","pSymB"
"930",0.0055,758896.5,"dN","pSymB"
"931",0.0024,756818,"dN","pSymB"
"932",0.001,754861,"dN","pSymB"
"933",0,753650.5,"dN","pSymB"
"934",0.0055,752415,"dN","pSymB"
"935",0.0029,751439,"dN","pSymB"
"936",0.0071,750718,"dN","pSymB"
"937",0.0012,749894,"dN","pSymB"
"938",0.0062,748905,"dN","pSymB"
"939",0,747043.5,"dN","pSymB"
"940",0,745864.5,"dN","pSymB"
"941",0.0187,614498.5,"dN","pSymB"
"942",0.0042,745381.5,"dN","pSymB"
"943",0.0035,744476,"dN","pSymB"
"944",0.0026,743657.5,"dN","pSymB"
"945",0.003,742368,"dN","pSymB"
"946",0.0021,741468,"dN","pSymB"
"947",0.003,740680.5,"dN","pSymB"
"948",0.004,739372.5,"dN","pSymB"
"949",0.003,738400,"dN","pSymB"
"950",0.0013,737426,"dN","pSymB"
"951",0.0506,617832,"dN","pSymB"
"952",0.0037,736415,"dN","pSymB"
"953",0.0017,735164.5,"dN","pSymB"
"954",0.0013,733826.5,"dN","pSymB"
"955",0.0051,732585,"dN","pSymB"
"956",0,731817,"dN","pSymB"
"957",0.0052,731259,"dN","pSymB"
"958",0.0043,730450,"dN","pSymB"
"959",0,729521.5,"dN","pSymB"
"960",0,728493.5,"dN","pSymB"
"961",0,727601.5,"dN","pSymB"
"962",0.0028,676659.5,"dN","pSymB"
"963",0,726709.5,"dN","pSymB"
"964",0.0063,725485.5,"dN","pSymB"
"965",0.0091,724112.5,"dN","pSymB"
"966",0.0026,723012,"dN","pSymB"
"967",0.0028,722159,"dN","pSymB"
"968",0.0406,721751.5,"dN","pSymB"
"969",0.0519,721553.5,"dN","pSymB"
"970",0.0257,721051,"dN","pSymB"
"971",0.008,718547,"dN","pSymB"
"972",0.0072,717318,"dN","pSymB"
"973",0.0091,677934,"dN","pSymB"
"974",0.0155,716279,"dN","pSymB"
"975",0,715512.5,"dN","pSymB"
"976",0.0106,714660,"dN","pSymB"
"977",0.0013,713609.5,"dN","pSymB"
"978",0.0049,712583.5,"dN","pSymB"
"979",0.0025,710781.5,"dN","pSymB"
"980",0.0079,709328.5,"dN","pSymB"
"981",0.0023,708620.5,"dN","pSymB"
"982",0.0051,707329,"dN","pSymB"
"983",0.0078,706215.5,"dN","pSymB"
"984",0,679312,"dN","pSymB"
"985",0.0025,705243,"dN","pSymB"
"986",0.0049,704003.5,"dN","pSymB"
"987",0.0014,702707,"dN","pSymB"
"988",0.0182,701912.5,"dN","pSymB"
"989",0.0246,701316,"dN","pSymB"
"990",15.8422,700206.5,"dN","pSymB"
"991",3.0931,698557.5,"dN","pSymB"
"992",0.915,698473.5,"dN","pSymB"
"993",5.5446,696657.5,"dN","pSymB"
"994",0.945,697019,"dN","pSymB"
"995",0.3776,696938,"dN","pSymB"
"996",4.4587,696902,"dN","pSymB"
"997",0.5892,696714.5,"dN","pSymB"
"998",0.0171,580345.5,"dN","pSymB"
"999",0.0194,680063,"dN","pSymB"
"1000",0.0068,695625.5,"dN","pSymB"
"1001",0.0038,694233.5,"dN","pSymB"
"1002",0.0017,693274,"dN","pSymB"
"1003",0.0015,692400,"dN","pSymB"
"1004",0,691681,"dN","pSymB"
"1005",0.0053,690763,"dN","pSymB"
"1006",0.002,689133.5,"dN","pSymB"
"1007",0,687668,"dN","pSymB"
"1008",0.0053,686650.5,"dN","pSymB"
"1009",0.005,685620.5,"dN","pSymB"
"1010",0.0102,680774,"dN","pSymB"
"1011",0.0067,683909.5,"dN","pSymB"
"1012",0.0029,682220.5,"dN","pSymB"
"1013",0.0062,680842,"dN","pSymB"
"1014",0.0044,679284.5,"dN","pSymB"
"1015",0.0061,678047,"dN","pSymB"
"1016",0.0078,676678.5,"dN","pSymB"
"1017",0.0063,674724,"dN","pSymB"
"1018",0.0012,673481,"dN","pSymB"
"1019",0.005,671934,"dN","pSymB"
"1020",0.0056,669059,"dN","pSymB"
"1021",0.0087,682109.5,"dN","pSymB"
"1022",0.0071,666394.5,"dN","pSymB"
"1023",0.0116,665425,"dN","pSymB"
"1024",0.0076,662805,"dN","pSymB"
"1025",0.0142,660688.5,"dN","pSymB"
"1026",0.0079,658866,"dN","pSymB"
"1027",0,657089.5,"dN","pSymB"
"1028",0.0045,655919,"dN","pSymB"
"1029",0.0182,654657.5,"dN","pSymB"
"1030",0,651540,"dN","pSymB"
"1031",0.0012,649472.5,"dN","pSymB"
"1032",0.0175,683319,"dN","pSymB"
"1033",0,647871.5,"dN","pSymB"
"1034",0,647071.5,"dN","pSymB"
"1035",0,646119,"dN","pSymB"
"1036",0.0031,644760,"dN","pSymB"
"1037",0.0036,643775,"dN","pSymB"
"1038",0,643113.5,"dN","pSymB"
"1039",0,642524.5,"dN","pSymB"
"1040",0.0038,640266,"dN","pSymB"
"1041",0.0212,684149,"dN","pSymB"
"1042",0,638004.5,"dN","pSymB"
"1043",0.0012,636640,"dN","pSymB"
"1044",0.0038,635167,"dN","pSymB"
"1045",0.0012,634255.5,"dN","pSymB"
"1046",0.0026,633166.5,"dN","pSymB"
"1047",0.0161,630895.5,"dN","pSymB"
"1048",0.0111,630108.5,"dN","pSymB"
"1049",0.009,628491,"dN","pSymB"
"1050",0.0038,627246,"dN","pSymB"
"1051",0.0057,625961.5,"dN","pSymB"
"1052",0.0165,685005,"dN","pSymB"
"1053",0.0058,625470,"dN","pSymB"
"1054",0.006,624436.5,"dN","pSymB"
"1055",0.021,623420.5,"dN","pSymB"
"1056",0,622889,"dN","pSymB"
"1057",0.0046,622307,"dN","pSymB"
"1058",0.008,620943,"dN","pSymB"
"1059",0.0024,619465,"dN","pSymB"
"1060",0,618309,"dN","pSymB"
"1061",0.005,616929.5,"dN","pSymB"
"1062",0.0126,615658.5,"dN","pSymB"
"1063",0.0328,685846,"dN","pSymB"
"1064",0.0026,614662,"dN","pSymB"
"1065",0.0051,613796,"dN","pSymB"
"1066",0.0011,612710.5,"dN","pSymB"
"1067",0.0015,611721.5,"dN","pSymB"
"1068",0,610857,"dN","pSymB"
"1069",0.001,609623,"dN","pSymB"
"1070",0,608491,"dN","pSymB"
"1071",0.0077,607530,"dN","pSymB"
"1072",0.0012,606236.5,"dN","pSymB"
"1073",0,605360.5,"dN","pSymB"
"1074",0.0588,686688,"dN","pSymB"
"1075",0.0022,604529,"dN","pSymB"
"1076",0,603192,"dN","pSymB"
"1077",0.0015,602193,"dN","pSymB"
"1078",0,601339.5,"dN","pSymB"
"1079",0.0015,600381,"dN","pSymB"
"1080",0.0036,599748,"dN","pSymB"
"1081",0.0011,598930,"dN","pSymB"
"1082",0.0008,597564,"dN","pSymB"
"1083",0.0033,595944,"dN","pSymB"
"1084",0.0114,595013,"dN","pSymB"
"1085",0.0031,593472,"dN","pSymB"
"1086",0.0172,687349,"dN","pSymB"
"1087",0.0013,592293,"dN","pSymB"
"1088",0.005,590125.5,"dN","pSymB"
"1089",0.0018,588866.5,"dN","pSymB"
"1090",0.0057,586629.5,"dN","pSymB"
"1091",0,584636,"dN","pSymB"
"1092",0.0042,582784,"dN","pSymB"
"1093",0.0055,581461.5,"dN","pSymB"
"1094",0,580913.5,"dN","pSymB"
"1095",0.0057,580379,"dN","pSymB"
"1096",0.0293,688464,"dN","pSymB"
"1097",0.0007,578975,"dN","pSymB"
"1098",0.0025,577042,"dN","pSymB"
"1099",0.0079,574802.5,"dN","pSymB"
"1100",0.0032,573532.5,"dN","pSymB"
"1101",0.0039,572486,"dN","pSymB"
"1102",0.0187,571225,"dN","pSymB"
"1103",0.0422,570434,"dN","pSymB"
"1104",0.0123,569442,"dN","pSymB"
"1105",0.0013,568379.5,"dN","pSymB"
"1106",0.0331,581751.5,"dN","pSymB"
"1107",0.0016,689324,"dN","pSymB"
"1108",0.0062,567033,"dN","pSymB"
"1109",0.0074,565624.5,"dN","pSymB"
"1110",0.0106,565188.5,"dN","pSymB"
"1111",0.0023,563891,"dN","pSymB"
"1112",0,562924.5,"dN","pSymB"
"1113",0.0043,561821.5,"dN","pSymB"
"1114",0,560718.5,"dN","pSymB"
"1115",0.0098,559761,"dN","pSymB"
"1116",0.0098,558772,"dN","pSymB"
"1117",0,557794.5,"dN","pSymB"
"1118",0.0029,692626.5,"dN","pSymB"
"1119",0.0027,556107,"dN","pSymB"
"1120",0.0017,554168,"dN","pSymB"
"1121",0,552993.5,"dN","pSymB"
"1122",0,552047,"dN","pSymB"
"1123",0.002,550469,"dN","pSymB"
"1124",0.0048,548792,"dN","pSymB"
"1125",0.0185,547402,"dN","pSymB"
"1126",0.0031,546149.5,"dN","pSymB"
"1127",0.0013,545256,"dN","pSymB"
"1128",0.002,544162.5,"dN","pSymB"
"1129",0.0126,693589.5,"dN","pSymB"
"1130",0.0102,542957,"dN","pSymB"
"1131",0,538893,"dN","pSymB"
"1132",0.0241,537698,"dN","pSymB"
"1133",0.0017,536437,"dN","pSymB"
"1134",0.012,535499.5,"dN","pSymB"
"1135",0.0113,534455.5,"dN","pSymB"
"1136",0,533438.5,"dN","pSymB"
"1137",0.0049,532523,"dN","pSymB"
"1138",0.0089,531599.5,"dN","pSymB"
"1139",0.004,529140,"dN","pSymB"
"1140",0.0146,694696,"dN","pSymB"
"1141",0.0036,527745,"dN","pSymB"
"1142",0.0144,526259.5,"dN","pSymB"
"1143",0.0366,524352,"dN","pSymB"
"1144",0.0159,523545,"dN","pSymB"
"1145",0.0016,522387,"dN","pSymB"
"1146",0.0085,521308,"dN","pSymB"
"1147",0.023,519705.5,"dN","pSymB"
"1148",0.0151,518138.5,"dN","pSymB"
"1149",0.0178,516265.5,"dN","pSymB"
"1150",0.003,515174,"dN","pSymB"
"1151",0.0109,695425,"dN","pSymB"
"1152",0.0044,513895,"dN","pSymB"
"1153",0.0057,512722,"dN","pSymB"
"1154",0.0067,512010,"dN","pSymB"
"1155",0.0217,511056,"dN","pSymB"
"1156",0.0611,509913,"dN","pSymB"
"1157",0.0152,508570,"dN","pSymB"
"1158",0.0083,507182.5,"dN","pSymB"
"1159",0.0088,506221.5,"dN","pSymB"
"1160",0.037,505372.5,"dN","pSymB"
"1161",0.0053,504889.5,"dN","pSymB"
"1162",0.0198,696132.5,"dN","pSymB"
"1163",0.0629,504535.5,"dN","pSymB"
"1164",0.0094,504159.5,"dN","pSymB"
"1165",0.0041,503785.5,"dN","pSymB"
"1166",0.0041,502623.5,"dN","pSymB"
"1167",0.0113,501189,"dN","pSymB"
"1168",0.0165,500016.5,"dN","pSymB"
"1169",0.3588,499043,"dN","pSymB"
"1170",0.0114,497877.5,"dN","pSymB"
"1171",0.0279,496357.5,"dN","pSymB"
"1172",0.0015,495703.5,"dN","pSymB"
"1173",0.005,494552,"dN","pSymB"
"1174",0.0056,493275,"dN","pSymB"
"1175",0.0041,491937,"dN","pSymB"
"1176",0.0056,490634,"dN","pSymB"
"1177",0.0082,489376.5,"dN","pSymB"
"1178",0.0026,488061.5,"dN","pSymB"
"1179",0,487205,"dN","pSymB"
"1180",0.0082,486707,"dN","pSymB"
"1181",0.0036,485622,"dN","pSymB"
"1182",0.0042,484296,"dN","pSymB"
"1183",0.0137,483306,"dN","pSymB"
"1184",0.0105,481333,"dN","pSymB"
"1185",0.0072,697499,"dN","pSymB"
"1186",0.0079,479997,"dN","pSymB"
"1187",0.0091,478886.5,"dN","pSymB"
"1188",0.0113,476829,"dN","pSymB"
"1189",0.0069,476062.5,"dN","pSymB"
"1190",0.0108,475410,"dN","pSymB"
"1191",0.01,474428.5,"dN","pSymB"
"1192",0.0134,471526.5,"dN","pSymB"
"1193",0.0113,468803.5,"dN","pSymB"
"1194",0.0098,468037,"dN","pSymB"
"1195",0.0036,467119.5,"dN","pSymB"
"1196",0.006,698308.5,"dN","pSymB"
"1197",0.0074,466428,"dN","pSymB"
"1198",0.0051,465190,"dN","pSymB"
"1199",0,464590,"dN","pSymB"
"1200",0.0053,463871,"dN","pSymB"
"1201",0.0131,462931.5,"dN","pSymB"
"1202",0.0084,461816,"dN","pSymB"
"1203",0.0123,460853,"dN","pSymB"
"1204",0,460248,"dN","pSymB"
"1205",0.0054,458711,"dN","pSymB"
"1206",0,457955,"dN","pSymB"
"1207",0.0131,457447.5,"dN","pSymB"
"1208",0,457216.5,"dN","pSymB"
"1209",0.0019,699493.5,"dN","pSymB"
"1210",0.0166,455817,"dN","pSymB"
"1211",0.0057,455058,"dN","pSymB"
"1212",0.0035,453511,"dN","pSymB"
"1213",0.0064,452338.5,"dN","pSymB"
"1214",0.0112,451442,"dN","pSymB"
"1215",0.0036,449180.5,"dN","pSymB"
"1216",0.0025,447535.5,"dN","pSymB"
"1217",0.0076,446244.5,"dN","pSymB"
"1218",0.001,444994.5,"dN","pSymB"
"1219",0,443681.5,"dN","pSymB"
"1220",0.0216,583584,"dN","pSymB"
"1221",0.0068,700832,"dN","pSymB"
"1222",0.0011,442124.5,"dN","pSymB"
"1223",0,440790,"dN","pSymB"
"1224",0.0088,440045,"dN","pSymB"
"1225",0,439694,"dN","pSymB"
"1226",0.0025,438414,"dN","pSymB"
"1227",0.0085,434990.5,"dN","pSymB"
"1228",0,701772,"dN","pSymB"
"1229",0.0284,702595.5,"dN","pSymB"
"1230",0,703274,"dN","pSymB"
"1231",0.0051,704013,"dN","pSymB"
"1232",0.0044,705065,"dN","pSymB"
"1233",0.0016,706470.5,"dN","pSymB"
"1234",0.0101,707483.5,"dN","pSymB"
"1235",0.0034,708683,"dN","pSymB"
"1236",0.016,710111.5,"dN","pSymB"
"1237",0.0051,584773,"dN","pSymB"
"1238",0.0439,585278.5,"dN","pSymB"
"1239",0.0067,710938.5,"dN","pSymB"
"1240",0.0068,711590.5,"dN","pSymB"
"1241",0.0304,712060,"dN","pSymB"
"1242",0.0257,712921,"dN","pSymB"
"1243",0.061,713977.5,"dN","pSymB"
"1244",0.0106,714531,"dN","pSymB"
"1245",0.0108,715504.5,"dN","pSymB"
"1246",0.003,716375.5,"dN","pSymB"
"1247",0.0112,717316.5,"dN","pSymB"
"1248",0.0197,718620,"dN","pSymB"
"1249",0.0078,720543,"dN","pSymB"
"1250",0.0277,585814.5,"dN","pSymB"
"1251",0.008,721209.5,"dN","pSymB"
"1252",0,721936.5,"dN","pSymB"
"1253",0.0069,722545.5,"dN","pSymB"
"1254",0.009,723191,"dN","pSymB"
"1255",0.0034,724177,"dN","pSymB"
"1256",0.0028,725188.5,"dN","pSymB"
"1257",0.008,726168.5,"dN","pSymB"
"1258",0.0104,727102,"dN","pSymB"
"1259",0.0091,727966.5,"dN","pSymB"
"1260",0.0051,729266,"dN","pSymB"
"1261",0.0052,586832,"dN","pSymB"
"1262",0.0011,730724.5,"dN","pSymB"
"1263",0.0014,731995,"dN","pSymB"
"1264",0.002,733395,"dN","pSymB"
"1265",0.0046,734766.5,"dN","pSymB"
"1266",0.0071,735597,"dN","pSymB"
"1267",0,736463,"dN","pSymB"
"1268",0.0161,737432.5,"dN","pSymB"
"1269",0.0022,738567.5,"dN","pSymB"
"1270",0.0205,739954,"dN","pSymB"
"1271",0.0269,741141,"dN","pSymB"
"1272",0.0169,588097.5,"dN","pSymB"
"1273",0.0031,743009.5,"dN","pSymB"
"1274",0.0193,745817,"dN","pSymB"
"1275",0.0162,746288,"dN","pSymB"
"1276",0.0276,747588.5,"dN","pSymB"
"1277",0.0103,748558.5,"dN","pSymB"
"1278",0.0511,749165.5,"dN","pSymB"
"1279",0.0125,749901.5,"dN","pSymB"
"1280",0.0097,751659,"dN","pSymB"
"1281",0.0054,753605.5,"dN","pSymB"
"1282",0.0931,754312.5,"dN","pSymB"
"1283",0.0141,754876.5,"dN","pSymB"
"1284",0.0129,756014.5,"dN","pSymB"
"1285",0.1216,571310.5,"dN","pSymB"
"1286",0.1527,568035.5,"dN","pSymB"
