"","value","pos","class","bac"
"1774",0.0009,1317550.5,"dN","sinoC"
"1775",0,1318447.5,"dN","sinoC"
"1776",0,1319304.5,"dN","sinoC"
"1777",0,1320847,"dN","sinoC"
"1778",0,1321648.5,"dN","sinoC"
"1779",0,1232955,"dN","sinoC"
"1780",0,1322936.5,"dN","sinoC"
"1781",0,1323411,"dN","sinoC"
"1782",0.0078,1324279.5,"dN","sinoC"
"1783",0.0006,1326150.5,"dN","sinoC"
"1784",0,1327544,"dN","sinoC"
"1785",0,1328203,"dN","sinoC"
"1786",0,1328829.5,"dN","sinoC"
"1787",0,1329820.5,"dN","sinoC"
"1788",0,1330846.5,"dN","sinoC"
"1789",0,2139831.5,"dN","sinoC"
"1790",0,2139305.5,"dN","sinoC"
"1791",0,2131506.5,"dN","sinoC"
"1792",0,2018914.5,"dN","sinoC"
"1793",0,2017986.5,"dN","sinoC"
"1794",0,2015435.5,"dN","sinoC"
"1795",0,2014472.5,"dN","sinoC"
"1796",0,2014091.5,"dN","sinoC"
"1797",0,2013124,"dN","sinoC"
"1798",0,2011959.5,"dN","sinoC"
"1799",0,2011439,"dN","sinoC"
"1800",0,2130870.5,"dN","sinoC"
"1801",0,2010586,"dN","sinoC"
"1802",0,2009484.5,"dN","sinoC"
"1803",0,2008748,"dN","sinoC"
"1804",0,2007767,"dN","sinoC"
"1805",0.0014,2006716.5,"dN","sinoC"
"1806",0,2005814.5,"dN","sinoC"
"1807",0,2004459,"dN","sinoC"
"1808",0,2003464.5,"dN","sinoC"
"1809",0,2002403.5,"dN","sinoC"
"1810",0,2129315.5,"dN","sinoC"
"1811",0,2000929,"dN","sinoC"
"1812",0,2000006,"dN","sinoC"
"1813",0,1998910,"dN","sinoC"
"1814",0,1998203,"dN","sinoC"
"1815",0.0015,1997386,"dN","sinoC"
"1816",0,1993354,"dN","sinoC"
"1817",0,1992603,"dN","sinoC"
"1818",0,1991835,"dN","sinoC"
"1819",0,2128006.5,"dN","sinoC"
"1820",0,1991313,"dN","sinoC"
"1821",0.0038,1990774.5,"dN","sinoC"
"1822",0.0033,1990129.5,"dN","sinoC"
"1823",0.0019,1988786,"dN","sinoC"
"1824",0,1987690,"dN","sinoC"
"1825",0,1984518.5,"dN","sinoC"
"1826",0,1983804.5,"dN","sinoC"
"1827",0,1982667,"dN","sinoC"
"1828",0,1979341.5,"dN","sinoC"
"1829",0,1977168.5,"dN","sinoC"
"1830",0.0009,1975851,"dN","sinoC"
"1831",0,1974547,"dN","sinoC"
"1832",0,1973713.5,"dN","sinoC"
"1833",0,1969101,"dN","sinoC"
"1834",0.0024,1968156,"dN","sinoC"
"1835",0,1967021.5,"dN","sinoC"
"1836",0,1959301.5,"dN","sinoC"
"1837",0,1957881,"dN","sinoC"
"1838",0.0014,1956861,"dN","sinoC"
"1839",0.0014,1952508.5,"dN","sinoC"
"1840",0,1951723.5,"dN","sinoC"
"1841",0.0011,2123147.5,"dN","sinoC"
"1842",0,1950838,"dN","sinoC"
"1843",0,1949654.5,"dN","sinoC"
"1844",0,1947415.5,"dN","sinoC"
"1845",0,1946845.5,"dN","sinoC"
"1846",0,1946396,"dN","sinoC"
"1847",0,1944836,"dN","sinoC"
"1848",0,1943875,"dN","sinoC"
"1849",0,1943123,"dN","sinoC"
"1850",0,2121500,"dN","sinoC"
"1851",0.0006,1939187.5,"dN","sinoC"
"1852",0,1934784.5,"dN","sinoC"
"1853",0,1933674,"dN","sinoC"
"1854",0,1932730,"dN","sinoC"
"1855",0,1931193.5,"dN","sinoC"
"1856",0,1929217.5,"dN","sinoC"
"1857",0,1927585.5,"dN","sinoC"
"1858",0,1927016,"dN","sinoC"
"1859",0,1926411.5,"dN","sinoC"
"1860",0,2120991,"dN","sinoC"
"1861",0,1924711,"dN","sinoC"
"1862",0,1923922.5,"dN","sinoC"
"1863",0,1922882.5,"dN","sinoC"
"1864",0,1920989,"dN","sinoC"
"1865",0,1919808.5,"dN","sinoC"
"1866",0,1918822.5,"dN","sinoC"
"1867",0.0033,1916495,"dN","sinoC"
"1868",0,2118730.5,"dN","sinoC"
"1869",0,1915237.5,"dN","sinoC"
"1870",0,1913415,"dN","sinoC"
"1871",0,1911684.5,"dN","sinoC"
"1872",0,1910837,"dN","sinoC"
"1873",0.0024,1909783.5,"dN","sinoC"
"1874",0,1908854.5,"dN","sinoC"
"1875",0.0013,1905220,"dN","sinoC"
"1876",0,1904284.5,"dN","sinoC"
"1877",0,2138579,"dN","sinoC"
"1878",0,2116814.5,"dN","sinoC"
"1879",0,1900011,"dN","sinoC"
"1880",0,1896621,"dN","sinoC"
"1881",0,1895950.5,"dN","sinoC"
"1882",0,1894930.5,"dN","sinoC"
"1883",0,1893315.5,"dN","sinoC"
"1884",0,1892144,"dN","sinoC"
"1885",0,1891413.5,"dN","sinoC"
"1886",0,2115492.5,"dN","sinoC"
"1887",0,1890504.5,"dN","sinoC"
"1888",0.0007,1889182.5,"dN","sinoC"
"1889",0.0009,1887041.5,"dN","sinoC"
"1890",0,1885995,"dN","sinoC"
"1891",0,1885218,"dN","sinoC"
"1892",0,1884386.5,"dN","sinoC"
"1893",0,1883911,"dN","sinoC"
"1894",0,1883039.5,"dN","sinoC"
"1895",0,1881799,"dN","sinoC"
"1896",0,1881019,"dN","sinoC"
"1897",0,2114079,"dN","sinoC"
"1898",0.0483,1878503,"dN","sinoC"
"1899",0,1878342.5,"dN","sinoC"
"1900",0,1878128,"dN","sinoC"
"1901",0,1877093,"dN","sinoC"
"1902",0,1876040.5,"dN","sinoC"
"1903",0,1875221,"dN","sinoC"
"1904",0,1874504,"dN","sinoC"
"1905",0,1873878,"dN","sinoC"
"1906",0,1873043.5,"dN","sinoC"
"1907",0,1872022.5,"dN","sinoC"
"1908",0,1871109.5,"dN","sinoC"
"1909",0,2113468.5,"dN","sinoC"
"1910",0,1870237.5,"dN","sinoC"
"1911",0,1869688,"dN","sinoC"
"1912",0,1869069,"dN","sinoC"
"1913",0,1866117.5,"dN","sinoC"
"1914",0,1865198,"dN","sinoC"
"1915",0.0022,1864157,"dN","sinoC"
"1916",0,1863608.5,"dN","sinoC"
"1917",0,1863144.5,"dN","sinoC"
"1918",0.0007,2112304,"dN","sinoC"
"1919",0,1862399.5,"dN","sinoC"
"1920",0,1861553,"dN","sinoC"
"1921",0,1860813.5,"dN","sinoC"
"1922",0,1860191.5,"dN","sinoC"
"1923",0,1859773.5,"dN","sinoC"
"1924",0,1858467,"dN","sinoC"
"1925",0,1856366,"dN","sinoC"
"1926",0,1854948,"dN","sinoC"
"1927",0,1853636.5,"dN","sinoC"
"1928",0,2110465,"dN","sinoC"
"1929",0,1853135,"dN","sinoC"
"1930",0,1852633.5,"dN","sinoC"
"1931",0,1850763.5,"dN","sinoC"
"1932",0,1848817,"dN","sinoC"
"1933",0,1848505,"dN","sinoC"
"1934",0.004,1847819.5,"dN","sinoC"
"1935",0,1846562,"dN","sinoC"
"1936",0,1845809.5,"dN","sinoC"
"1937",0,2108801,"dN","sinoC"
"1938",0.0016,2104285,"dN","sinoC"
"1939",0,2138260,"dN","sinoC"
"1940",0,2103629,"dN","sinoC"
"1941",0,2101850,"dN","sinoC"
"1942",0,2100740,"dN","sinoC"
"1943",0,2099586.5,"dN","sinoC"
"1944",0,2098504,"dN","sinoC"
"1945",0,2097454.5,"dN","sinoC"
"1946",0,2096459.5,"dN","sinoC"
"1947",0,2137484.5,"dN","sinoC"
"1948",0,2092794,"dN","sinoC"
"1949",0,2091497,"dN","sinoC"
"1950",0,2089433.5,"dN","sinoC"
"1951",0,2088123.5,"dN","sinoC"
"1952",0,2087077.5,"dN","sinoC"
"1953",0,2086040.5,"dN","sinoC"
"1954",0,2085422.5,"dN","sinoC"
"1955",0,2083416,"dN","sinoC"
"1956",0,2136642.5,"dN","sinoC"
"1957",0,2081779.5,"dN","sinoC"
"1958",0,2081452.5,"dN","sinoC"
"1959",0,2080998.5,"dN","sinoC"
"1960",0,2080424.5,"dN","sinoC"
"1961",0,2079617,"dN","sinoC"
"1962",0,2078410.5,"dN","sinoC"
"1963",0,2077004.5,"dN","sinoC"
"1964",0,2075996,"dN","sinoC"
"1965",0,2135843.5,"dN","sinoC"
"1966",0.0007,2072673,"dN","sinoC"
"1967",0,2070197,"dN","sinoC"
"1968",0,2069217,"dN","sinoC"
"1969",0,2068257,"dN","sinoC"
"1970",0,2067038.5,"dN","sinoC"
"1971",0,2065351.5,"dN","sinoC"
"1972",0,2064271.5,"dN","sinoC"
"1973",0,2060730,"dN","sinoC"
"1974",0,2059648,"dN","sinoC"
"1975",0,2134772,"dN","sinoC"
"1976",0,2058641,"dN","sinoC"
"1977",0,2056935,"dN","sinoC"
"1978",0,2055175.5,"dN","sinoC"
"1979",0,2051959,"dN","sinoC"
"1980",0,2049855.5,"dN","sinoC"
"1981",0,2049249,"dN","sinoC"
"1982",0,2048711.5,"dN","sinoC"
"1983",0,2048007,"dN","sinoC"
"1984",0,2133514,"dN","sinoC"
"1985",0,2044182,"dN","sinoC"
"1986",0.001,2042490,"dN","sinoC"
"1987",0,2041139.5,"dN","sinoC"
"1988",0,2040253.5,"dN","sinoC"
"1989",0,2038971.5,"dN","sinoC"
"1990",0,2037797,"dN","sinoC"
"1991",0,2037417.5,"dN","sinoC"
"1992",0,2036855.5,"dN","sinoC"
"1993",0,2034804.5,"dN","sinoC"
"1994",0,2033693,"dN","sinoC"
"1995",0,2132557.5,"dN","sinoC"
"1996",0,2032388,"dN","sinoC"
"1997",0,2031114.5,"dN","sinoC"
"1998",0,2028885.5,"dN","sinoC"
"1999",0,2027413,"dN","sinoC"
"2000",0,2026272.5,"dN","sinoC"
"2001",0,2024970.5,"dN","sinoC"
"2002",0,2023623.5,"dN","sinoC"
"2003",0,1521153.5,"dN","sinoC"
"2004",0,1519885.5,"dN","sinoC"
"2005",0,1509357.5,"dN","sinoC"
"2006",0,1508453,"dN","sinoC"
"2007",0.0036,1504982.5,"dN","sinoC"
"2008",0,1504372,"dN","sinoC"
"2009",0,1503443.5,"dN","sinoC"
"2010",0,1502806.5,"dN","sinoC"
"2011",0,1502027.5,"dN","sinoC"
"2012",0,1501075,"dN","sinoC"
"2013",0,1500172.5,"dN","sinoC"
"2014",0,1499108.5,"dN","sinoC"
"2015",0,1518316,"dN","sinoC"
"2016",0,1495524,"dN","sinoC"
"2017",0,1494664.5,"dN","sinoC"
"2018",0,1493356,"dN","sinoC"
"2019",0,1492008.5,"dN","sinoC"
"2020",0,1490886,"dN","sinoC"
"2021",0,1489896.5,"dN","sinoC"
"2022",0,1488994.5,"dN","sinoC"
"2023",0,1487626.5,"dN","sinoC"
"2024",0,1486309.5,"dN","sinoC"
"2025",0.0011,1484095.5,"dN","sinoC"
"2026",0,1482922.5,"dN","sinoC"
"2027",0,1481756.5,"dN","sinoC"
"2028",0,1480118.5,"dN","sinoC"
"2029",0,1478097.5,"dN","sinoC"
"2030",0,1476746,"dN","sinoC"
"2031",0,1515498.5,"dN","sinoC"
"2032",0.001,1475169,"dN","sinoC"
"2033",0,1473365.5,"dN","sinoC"
"2034",0,1471934,"dN","sinoC"
"2035",0.0008,1470409,"dN","sinoC"
"2036",0,1469045,"dN","sinoC"
"2037",0,1468095,"dN","sinoC"
"2038",0,1462440.5,"dN","sinoC"
"2039",0,1514502,"dN","sinoC"
"2040",0.0015,1460427.5,"dN","sinoC"
"2041",0,1459392,"dN","sinoC"
"2042",0,1458234,"dN","sinoC"
"2043",0,1456956,"dN","sinoC"
"2044",0,1455103.5,"dN","sinoC"
"2045",0.0008,1453960.5,"dN","sinoC"
"2046",0,1450374.5,"dN","sinoC"
"2047",0,1449439.5,"dN","sinoC"
"2048",0,1513325.5,"dN","sinoC"
"2049",0,1448505.5,"dN","sinoC"
"2050",0,1447261,"dN","sinoC"
"2051",0,1440968.5,"dN","sinoC"
"2052",0,1439477.5,"dN","sinoC"
"2053",0,1437759.5,"dN","sinoC"
"2054",0,1436681,"dN","sinoC"
"2055",0,1512221,"dN","sinoC"
"2056",0.0027,1434735.5,"dN","sinoC"
"2057",0,1433789.5,"dN","sinoC"
"2058",0,1431670.5,"dN","sinoC"
"2059",0,1430832.5,"dN","sinoC"
"2060",0,1430101.5,"dN","sinoC"
"2061",0,1429063,"dN","sinoC"
"2062",0,1427185,"dN","sinoC"
"2063",0.0165,1426314,"dN","sinoC"
"2064",0,1425216.5,"dN","sinoC"
"2065",0,1511421,"dN","sinoC"
"2066",0,1423240.5,"dN","sinoC"
"2067",0,1422485.5,"dN","sinoC"
"2068",0,1421866.5,"dN","sinoC"
"2069",0,1419996.5,"dN","sinoC"
"2070",0,1419165,"dN","sinoC"
"2071",0.0027,1418396,"dN","sinoC"
"2072",0,1417603.5,"dN","sinoC"
"2073",0.0009,1416211,"dN","sinoC"
"2074",0,1510494.5,"dN","sinoC"
"2075",0.0266,1414769.5,"dN","sinoC"
"2076",0,1414008,"dN","sinoC"
"2077",0.0096,1412378.5,"dN","sinoC"
"2078",0,1147470,"dN","sinoC"
"2079",0,1147780,"dN","sinoC"
"2080",0,1165531.5,"dN","sinoC"
"2081",0,1166807.5,"dN","sinoC"
"2082",0,1167069,"dN","sinoC"
"2083",0,1168076.5,"dN","sinoC"
"2084",0,1168567.5,"dN","sinoC"
"2085",0.0015,1169304,"dN","sinoC"
"2086",0,1170033.5,"dN","sinoC"
"2087",0,1170866.5,"dN","sinoC"
"2088",0,1149127.5,"dN","sinoC"
"2089",0.0026,1174153.5,"dN","sinoC"
"2090",0,1175849,"dN","sinoC"
"2091",0,1177848,"dN","sinoC"
"2092",0,1179387,"dN","sinoC"
"2093",0,1180286.5,"dN","sinoC"
"2094",0,1181602.5,"dN","sinoC"
"2095",0,1182353,"dN","sinoC"
"2096",0,1183110.5,"dN","sinoC"
"2097",0.0021,1183733.5,"dN","sinoC"
"2098",0.0018,1184766.5,"dN","sinoC"
"2099",0,1186445.5,"dN","sinoC"
"2100",0.001,1189082,"dN","sinoC"
"2101",0,1190812,"dN","sinoC"
"2102",0,1191635.5,"dN","sinoC"
"2103",0.0008,1195538,"dN","sinoC"
"2104",0,1153420,"dN","sinoC"
"2105",0,1197649,"dN","sinoC"
"2106",0,1200560.5,"dN","sinoC"
"2107",0,1202960,"dN","sinoC"
"2108",0,1203730.5,"dN","sinoC"
"2109",0,1204280,"dN","sinoC"
"2110",0,1205005,"dN","sinoC"
"2111",0,1206431.5,"dN","sinoC"
"2112",0,1206943.5,"dN","sinoC"
"2113",0,1207398.5,"dN","sinoC"
"2114",0,1208073,"dN","sinoC"
"2115",0,1210898,"dN","sinoC"
"2116",0.0026,1211378.5,"dN","sinoC"
"2117",0,1211865,"dN","sinoC"
"2118",0.0014,1212596,"dN","sinoC"
"2119",0,1213937,"dN","sinoC"
"2120",0,1215429.5,"dN","sinoC"
"2121",0,1156620.5,"dN","sinoC"
"2122",0,1221078,"dN","sinoC"
"2123",0,1221871.5,"dN","sinoC"
"2124",0,1157305,"dN","sinoC"
"2125",0,1163147,"dN","sinoC"
"2126",0,1164112.5,"dN","sinoC"
"2127",0,1707115.5,"dN","sinoC"
"2128",0,1706105.5,"dN","sinoC"
"2129",0,1693386,"dN","sinoC"
"2130",0,1601503,"dN","sinoC"
"2131",0,1599885.5,"dN","sinoC"
"2132",0,1598318.5,"dN","sinoC"
"2133",0,1597696,"dN","sinoC"
"2134",0,1596552.5,"dN","sinoC"
"2135",0,1594976.5,"dN","sinoC"
"2136",0,1593176.5,"dN","sinoC"
"2137",0,1592387,"dN","sinoC"
"2138",0.0013,1591114.5,"dN","sinoC"
"2139",0,1692543,"dN","sinoC"
"2140",0,1589753,"dN","sinoC"
"2141",0,1589226.5,"dN","sinoC"
"2142",0,1588327.5,"dN","sinoC"
"2143",0,1585538.5,"dN","sinoC"
"2144",0,1584313.5,"dN","sinoC"
"2145",0,1583923,"dN","sinoC"
"2146",0,1583407,"dN","sinoC"
"2147",0,1582433.5,"dN","sinoC"
"2148",0,1581582.5,"dN","sinoC"
"2149",0,1580604,"dN","sinoC"
"2150",0,1577011.5,"dN","sinoC"
"2151",0,1575705,"dN","sinoC"
"2152",0,1574528.5,"dN","sinoC"
"2153",0.0007,1572742,"dN","sinoC"
"2154",0.0014,1569049.5,"dN","sinoC"
"2155",0.0019,1567940,"dN","sinoC"
"2156",0,1566539,"dN","sinoC"
"2157",0,1564132.5,"dN","sinoC"
"2158",0,1562863,"dN","sinoC"
"2159",0,1561723,"dN","sinoC"
"2160",0,1560392.5,"dN","sinoC"
"2161",0,1559140,"dN","sinoC"
"2162",0,1556183,"dN","sinoC"
"2163",0,1554413.5,"dN","sinoC"
"2164",0,1553339,"dN","sinoC"
"2165",0.0007,1688530,"dN","sinoC"
"2166",0,1552623.5,"dN","sinoC"
"2167",0.0012,1550193.5,"dN","sinoC"
"2168",0,1549177.5,"dN","sinoC"
"2169",0,1548297,"dN","sinoC"
"2170",0,1547564.5,"dN","sinoC"
"2171",0,1546264,"dN","sinoC"
"2172",0,1545201.5,"dN","sinoC"
"2173",0.0014,1544250.5,"dN","sinoC"
"2174",0,1543031.5,"dN","sinoC"
"2175",0,1540424.5,"dN","sinoC"
"2176",0,1539540.5,"dN","sinoC"
"2177",0,1537151,"dN","sinoC"
"2178",0,1532955.5,"dN","sinoC"
"2179",0,1530594,"dN","sinoC"
"2180",0,1529624.5,"dN","sinoC"
"2181",0,1685998.5,"dN","sinoC"
"2182",0,1528293,"dN","sinoC"
"2183",0,1526805,"dN","sinoC"
"2184",0,1526145,"dN","sinoC"
"2185",0,1524835,"dN","sinoC"
"2186",0,1522290,"dN","sinoC"
"2187",0.0048,1685579.5,"dN","sinoC"
"2188",0,1685275,"dN","sinoC"
"2189",0.0011,1705172,"dN","sinoC"
"2190",0,1683607.5,"dN","sinoC"
"2191",0,1680854,"dN","sinoC"
"2192",0,1680229.5,"dN","sinoC"
"2193",0,1678311.5,"dN","sinoC"
"2194",0,1677473,"dN","sinoC"
"2195",0,1676770.5,"dN","sinoC"
"2196",0,1675878.5,"dN","sinoC"
"2197",0,1704249.5,"dN","sinoC"
"2198",0,1671686,"dN","sinoC"
"2199",0,1670659.5,"dN","sinoC"
"2200",0,1669807.5,"dN","sinoC"
"2201",0,1668044.5,"dN","sinoC"
"2202",0,1665374,"dN","sinoC"
"2203",0,1664234,"dN","sinoC"
"2204",0,1702573,"dN","sinoC"
"2205",0,1662448,"dN","sinoC"
"2206",0,1661714,"dN","sinoC"
"2207",0,1660878,"dN","sinoC"
"2208",0,1660171,"dN","sinoC"
"2209",0,1659064,"dN","sinoC"
"2210",0,1657792,"dN","sinoC"
"2211",0,1656866,"dN","sinoC"
"2212",0,1655727,"dN","sinoC"
"2213",0,1654723.5,"dN","sinoC"
"2214",0,1654409.5,"dN","sinoC"
"2215",0,1651885,"dN","sinoC"
"2216",0,1650880.5,"dN","sinoC"
"2217",0.0004,1648727,"dN","sinoC"
"2218",0,1644112,"dN","sinoC"
"2219",0,1642024.5,"dN","sinoC"
"2220",0,1699283.5,"dN","sinoC"
"2221",0,1641129,"dN","sinoC"
"2222",0,1640666,"dN","sinoC"
"2223",0,1640092.5,"dN","sinoC"
"2224",0,1639684,"dN","sinoC"
"2225",0,1639384.5,"dN","sinoC"
"2226",0,1638863,"dN","sinoC"
"2227",0,1638217.5,"dN","sinoC"
"2228",0,1637535.5,"dN","sinoC"
"2229",0,1636289,"dN","sinoC"
"2230",0,1635710,"dN","sinoC"
"2231",0,1698325.5,"dN","sinoC"
"2232",0,1635336.5,"dN","sinoC"
"2233",0,1634498.5,"dN","sinoC"
"2234",0,1633580,"dN","sinoC"
"2235",0,1632382,"dN","sinoC"
"2236",0.0012,1630127,"dN","sinoC"
"2237",0,1628821,"dN","sinoC"
"2238",0,1628381,"dN","sinoC"
"2239",0,1627598,"dN","sinoC"
"2240",0,1696815,"dN","sinoC"
"2241",0,1624883.5,"dN","sinoC"
"2242",0,1623725,"dN","sinoC"
"2243",0,1622870,"dN","sinoC"
"2244",0,1621857,"dN","sinoC"
"2245",0,1620850,"dN","sinoC"
"2246",0,1620258,"dN","sinoC"
"2247",0,1619519,"dN","sinoC"
"2248",0,1618841,"dN","sinoC"
"2249",0,1618558,"dN","sinoC"
"2250",0,1618323,"dN","sinoC"
"2251",0,1617222,"dN","sinoC"
"2252",0,1616098.5,"dN","sinoC"
"2253",0,1615711.5,"dN","sinoC"
"2254",0.0007,1611472,"dN","sinoC"
"2255",0,1608816,"dN","sinoC"
"2256",0,1607452,"dN","sinoC"
"2257",0,1605613,"dN","sinoC"
"2258",0,1603445,"dN","sinoC"
"2259",0,1602135.5,"dN","sinoC"
"2260",0,1844697.5,"dN","sinoC"
"2261",0.0528,1844562.5,"dN","sinoC"
"2262",0,1844537,"dN","sinoC"
"2263",0,1844292.5,"dN","sinoC"
"2264",0,1844138,"dN","sinoC"
"2265",0,1843778,"dN","sinoC"
"2266",0,1736057,"dN","sinoC"
"2267",0,1735578.5,"dN","sinoC"
"2268",0,1734631,"dN","sinoC"
"2269",0,1733749.5,"dN","sinoC"
"2270",0,1733214,"dN","sinoC"
"2271",0,1732619.5,"dN","sinoC"
"2272",0,1729750,"dN","sinoC"
"2273",0,1726892.5,"dN","sinoC"
"2274",0,1835859.5,"dN","sinoC"
"2275",0,1724952.5,"dN","sinoC"
"2276",0,1723535,"dN","sinoC"
"2277",0,1722796.5,"dN","sinoC"
"2278",0,1721793.5,"dN","sinoC"
"2279",0,1721274.5,"dN","sinoC"
"2280",0,1720272,"dN","sinoC"
"2281",0,1719096.5,"dN","sinoC"
"2282",0,1718323,"dN","sinoC"
"2283",0,1834411.5,"dN","sinoC"
"2284",0.0019,1716346.5,"dN","sinoC"
"2285",0,1711318.5,"dN","sinoC"
"2286",0,1710193.5,"dN","sinoC"
"2287",0,1709109,"dN","sinoC"
"2288",0,1708453,"dN","sinoC"
"2289",0,1708123.5,"dN","sinoC"
"2290",0,1830103,"dN","sinoC"
"2291",0.0012,1828744,"dN","sinoC"
"2292",0,1827370.5,"dN","sinoC"
"2293",0,1826406.5,"dN","sinoC"
"2294",0,1824732,"dN","sinoC"
"2295",0,1822859.5,"dN","sinoC"
"2296",0,1843101,"dN","sinoC"
"2297",0,1821869.5,"dN","sinoC"
"2298",0,1820917.5,"dN","sinoC"
"2299",0,1819680,"dN","sinoC"
"2300",0.0012,1818024.5,"dN","sinoC"
"2301",0,1817253,"dN","sinoC"
"2302",0,1816286.5,"dN","sinoC"
"2303",0.0027,1814440,"dN","sinoC"
"2304",0,1812013.5,"dN","sinoC"
"2305",0,1842433,"dN","sinoC"
"2306",0.0014,1811147.5,"dN","sinoC"
"2307",0,1810157,"dN","sinoC"
"2308",0,1808767.5,"dN","sinoC"
"2309",0,1807512,"dN","sinoC"
"2310",0,1806119.5,"dN","sinoC"
"2311",0,1805332,"dN","sinoC"
"2312",0,1804337,"dN","sinoC"
"2313",0,1802126.5,"dN","sinoC"
"2314",0,1841800,"dN","sinoC"
"2315",0,1801372.5,"dN","sinoC"
"2316",0,1800427.5,"dN","sinoC"
"2317",0,1799118.5,"dN","sinoC"
"2318",0,1797692,"dN","sinoC"
"2319",0,1796405.5,"dN","sinoC"
"2320",0,1795107.5,"dN","sinoC"
"2321",0,1794205.5,"dN","sinoC"
"2322",0,1793454.5,"dN","sinoC"
"2323",0,1792572,"dN","sinoC"
"2324",0,1791471.5,"dN","sinoC"
"2325",0,1841140,"dN","sinoC"
"2326",0,1784371,"dN","sinoC"
"2327",0,1781248.5,"dN","sinoC"
"2328",0,1777943,"dN","sinoC"
"2329",0,1776620.5,"dN","sinoC"
"2330",0,1775843.5,"dN","sinoC"
"2331",0,1840669,"dN","sinoC"
"2332",0,1775102.5,"dN","sinoC"
"2333",0,1771955,"dN","sinoC"
"2334",0,1771026,"dN","sinoC"
"2335",0.0008,1768217,"dN","sinoC"
"2336",0,1765612,"dN","sinoC"
"2337",0,1840059.5,"dN","sinoC"
"2338",0,1764707,"dN","sinoC"
"2339",0,1763881.5,"dN","sinoC"
"2340",0,1762811.5,"dN","sinoC"
"2341",0,1762368,"dN","sinoC"
"2342",0,1761530.5,"dN","sinoC"
"2343",0,1760386,"dN","sinoC"
"2344",0,1759755.5,"dN","sinoC"
"2345",0,1758518.5,"dN","sinoC"
"2346",0,1757107,"dN","sinoC"
"2347",0,1839208,"dN","sinoC"
"2348",0,1756463,"dN","sinoC"
"2349",0,1756031.5,"dN","sinoC"
"2350",0,1754222,"dN","sinoC"
"2351",0,1751806.5,"dN","sinoC"
"2352",0,1751185,"dN","sinoC"
"2353",0.0012,1750044,"dN","sinoC"
"2354",0,1748944.5,"dN","sinoC"
"2355",0,1838086,"dN","sinoC"
"2356",0,1745923.5,"dN","sinoC"
"2357",0,1744773.5,"dN","sinoC"
"2358",0,1743133.5,"dN","sinoC"
"2359",0,1741369,"dN","sinoC"
"2360",0,1739723.5,"dN","sinoC"
"2361",0,1737845.5,"dN","sinoC"
"2362",0.0052,400093,"dS","sinoC"
"2363",0.0172,401161,"dS","sinoC"
"2364",0.0059,409121,"dS","sinoC"
"2365",0.0043,522925.5,"dS","sinoC"
"2366",0.0057,524404.5,"dS","sinoC"
"2367",0.0306,525699.5,"dS","sinoC"
"2368",0.0379,526670.5,"dS","sinoC"
"2369",0.0398,527370,"dS","sinoC"
"2370",0.0114,528391.5,"dS","sinoC"
"2371",0.0181,529280,"dS","sinoC"
"2372",0.0785,530149,"dS","sinoC"
"2373",0.064,531557.5,"dS","sinoC"
"2374",0.0559,533536,"dS","sinoC"
"2375",0.0088,410006,"dS","sinoC"
"2376",0.0001,534834.5,"dS","sinoC"
"2377",0.0091,535460,"dS","sinoC"
"2378",0.0207,536741.5,"dS","sinoC"
"2379",0.0519,537754.5,"dS","sinoC"
"2380",0.0709,538395.5,"dS","sinoC"
"2381",0.0532,539176.5,"dS","sinoC"
"2382",0.0001,410699,"dS","sinoC"
"2383",0,412036,"dS","sinoC"
"2384",0,413390,"dS","sinoC"
"2385",0.0001,414090,"dS","sinoC"
"2386",0,414736,"dS","sinoC"
"2387",0,415890.5,"dS","sinoC"
"2388",0,416629.5,"dS","sinoC"
"2389",0.0134,417138,"dS","sinoC"
"2390",0.007,401986.5,"dS","sinoC"
"2391",0.0348,417567,"dS","sinoC"
"2392",0,418022.5,"dS","sinoC"
"2393",0,418082.5,"dS","sinoC"
"2394",0.0201,418603,"dS","sinoC"
"2395",0.0001,419553,"dS","sinoC"
"2396",0.0021,422035,"dS","sinoC"
"2397",0.0027,425509.5,"dS","sinoC"
"2398",0.0024,428130,"dS","sinoC"
"2399",0.0023,431028.5,"dS","sinoC"
"2400",0.0028,433256.5,"dS","sinoC"
"2401",0,402935,"dS","sinoC"
"2402",0.0133,434254.5,"dS","sinoC"
"2403",0.0042,435070,"dS","sinoC"
"2404",0,435900.5,"dS","sinoC"
"2405",0.0001,436588,"dS","sinoC"
"2406",0,437436,"dS","sinoC"
"2407",0.0109,438070.5,"dS","sinoC"
"2408",0,438881,"dS","sinoC"
"2409",0,441295,"dS","sinoC"
"2410",0.0001,403625,"dS","sinoC"
"2411",0.0091,442965.5,"dS","sinoC"
"2412",0.0024,444498.5,"dS","sinoC"
"2413",0,445644.5,"dS","sinoC"
"2414",0.004,446831,"dS","sinoC"
"2415",0.0239,448013,"dS","sinoC"
"2416",0,448655.5,"dS","sinoC"
"2417",0.0001,449048.5,"dS","sinoC"
"2418",0.0337,449901,"dS","sinoC"
"2419",0.0438,451651,"dS","sinoC"
"2420",0.0048,453638.5,"dS","sinoC"
"2421",0,404647.5,"dS","sinoC"
"2422",0.0101,454796.5,"dS","sinoC"
"2423",0.0105,455811,"dS","sinoC"
"2424",0.0312,456609,"dS","sinoC"
