"","value","pos","class","bac"
"1806",0.0495,1005477,"dN","bass"
"1807",0.0204,1004167,"dN","bass"
"1808",0.0305,1002646.5,"dN","bass"
"1809",0.0389,1002137,"dN","bass"
"1810",0.034,1001553,"dN","bass"
"1811",0.0424,1000402,"dN","bass"
"1812",0.0188,998798.5,"dN","bass"
"1813",0.0027,1457861,"dN","bass"
"1814",0.0158,1416114,"dN","bass"
"1815",0.0068,997773,"dN","bass"
"1816",0.0716,997259.5,"dN","bass"
"1817",0.0183,996918,"dN","bass"
"1818",0.0355,996259,"dN","bass"
"1819",0.025,995564,"dN","bass"
"1820",0.094,995119.5,"dN","bass"
"1821",0.001,994199,"dN","bass"
"1822",0.0212,992825,"dN","bass"
"1823",0.013,991553.5,"dN","bass"
"1824",0,990624,"dN","bass"
"1825",0.0164,1413934.5,"dN","bass"
"1826",0.0064,990232,"dN","bass"
"1827",0.0087,989254,"dN","bass"
"1828",0.0029,988423,"dN","bass"
"1829",0.0439,987616,"dN","bass"
"1830",0.0491,987045,"dN","bass"
"1831",0.0325,986248,"dN","bass"
"1832",0.0254,984896,"dN","bass"
"1833",0.0588,984014,"dN","bass"
"1834",0.0137,983506.5,"dN","bass"
"1835",0.0218,982317,"dN","bass"
"1836",0.0067,1410009.5,"dN","bass"
"1837",0.0138,980755,"dN","bass"
"1838",0.0288,979593.5,"dN","bass"
"1839",0.0057,978905.5,"dN","bass"
"1840",0.017,977653,"dN","bass"
"1841",0.0117,976497,"dN","bass"
"1842",0.0127,970163,"dN","bass"
"1843",0.102,969346.5,"dN","bass"
"1844",0.0235,967816,"dN","bass"
"1845",0.0211,966391.5,"dN","bass"
"1846",0,966011.5,"dN","bass"
"1847",0.0327,1409670,"dN","bass"
"1848",0.0149,965100,"dN","bass"
"1849",0.0321,964121.5,"dN","bass"
"1850",0.013,963747.5,"dN","bass"
"1851",0.046,963418,"dN","bass"
"1852",0.0301,963011,"dN","bass"
"1853",0,962480,"dN","bass"
"1854",0.0135,961792.5,"dN","bass"
"1855",1.7161,959925,"dN","bass"
"1856",0.3325,961341,"dN","bass"
"1857",2.6854,961137,"dN","bass"
"1858",0.7905,960904.5,"dN","bass"
"1859",0.9363,960666,"dN","bass"
"1860",1.5678,960564,"dN","bass"
"1861",1.1878,960414,"dN","bass"
"1862",1.0213,960243,"dN","bass"
"1863",2.3389,960088.5,"dN","bass"
"1864",1.7379,959702.5,"dN","bass"
"1865",1.7338,959647,"dN","bass"
"1866",11.484,959510,"dN","bass"
"1867",1.1064,959435,"dN","bass"
"1868",1.2065,959331.5,"dN","bass"
"1869",0.8101,959058.5,"dN","bass"
"1870",0.7927,958763,"dN","bass"
"1871",0,958444,"dN","bass"
"1872",0.0077,1408120.5,"dN","bass"
"1873",0.1163,957742.5,"dN","bass"
"1874",0.0219,956941,"dN","bass"
"1875",0.0057,955467,"dN","bass"
"1876",0.015,954439.5,"dN","bass"
"1877",0.0713,953868,"dN","bass"
"1878",0.0451,953473,"dN","bass"
"1879",0.1264,953165.5,"dN","bass"
"1880",0.0107,952440.5,"dN","bass"
"1881",0.0576,951576.5,"dN","bass"
"1882",0.0059,951223,"dN","bass"
"1883",0.0132,1406589,"dN","bass"
"1884",0.0157,950663,"dN","bass"
"1885",0.034,949834.5,"dN","bass"
"1886",0.0422,949178.5,"dN","bass"
"1887",0.0562,948342,"dN","bass"
"1888",16.5219,947122.5,"dN","bass"
"1889",1.2751,947098.5,"dN","bass"
"1890",2.2066,947077.5,"dN","bass"
"1891",4.4708,947040,"dN","bass"
"1892",0.4704,947014.5,"dN","bass"
"1893",0.7317,946935,"dN","bass"
"1894",40.3261,946843.5,"dN","bass"
"1895",36.3659,946825.5,"dN","bass"
"1896",0.095,946209,"dN","bass"
"1897",1.1246,947707.5,"dN","bass"
"1898",2.106,947532,"dN","bass"
"1899",1.1507,947404.5,"dN","bass"
"1900",4.1969,947332.5,"dN","bass"
"1901",0.8014,947274,"dN","bass"
"1902",0.7783,947242.5,"dN","bass"
"1903",12.5162,947214,"dN","bass"
"1904",10.5804,947176.5,"dN","bass"
"1905",0.0169,943445.5,"dN","bass"
"1906",0.0238,939654.5,"dN","bass"
"1907",0,939318.5,"dN","bass"
"1908",0.0286,937994.5,"dN","bass"
"1909",0.0156,936713,"dN","bass"
"1910",0.0191,935694.5,"dN","bass"
"1911",0.0096,1405635.5,"dN","bass"
"1912",0.0267,935209,"dN","bass"
"1913",0.0226,934486,"dN","bass"
"1914",0.0434,930916,"dN","bass"
"1915",0.0053,927804,"dN","bass"
"1916",0.042,927333,"dN","bass"
"1917",0.0365,926155.5,"dN","bass"
"1918",0.0277,924995,"dN","bass"
"1919",0.0633,924395,"dN","bass"
"1920",0.0204,923702.5,"dN","bass"
"1921",0.0567,922690.5,"dN","bass"
"1922",0.1541,922254,"dN","bass"
"1923",0.0159,921735,"dN","bass"
"1924",0.0288,921036.5,"dN","bass"
"1925",0.0374,920000,"dN","bass"
"1926",0.0194,1404477.5,"dN","bass"
"1927",0.0217,918438,"dN","bass"
"1928",0.031,917292.5,"dN","bass"
"1929",0.0212,916695.5,"dN","bass"
"1930",0.0448,916102,"dN","bass"
"1931",0.0093,914962,"dN","bass"
"1932",0.0027,913521,"dN","bass"
"1933",0.0212,912074,"dN","bass"
"1934",0.0802,910604,"dN","bass"
"1935",0.0152,909826,"dN","bass"
"1936",0.0237,909139,"dN","bass"
"1937",0,1403681,"dN","bass"
"1938",0,907120,"dN","bass"
"1939",0.0134,906205.5,"dN","bass"
"1940",0.0378,905483,"dN","bass"
"1941",0,905003,"dN","bass"
"1942",0.057,903856.5,"dN","bass"
"1943",0.0125,902300.5,"dN","bass"
"1944",0.0121,901305.5,"dN","bass"
"1945",0.0065,900126,"dN","bass"
"1946",0.0264,898760.5,"dN","bass"
"1947",0.0144,897854,"dN","bass"
"1948",0.0099,1402637.5,"dN","bass"
"1949",0.0114,897190.5,"dN","bass"
"1950",0.0555,896561,"dN","bass"
"1951",0.0048,896182.5,"dN","bass"
"1952",0.0192,895891.5,"dN","bass"
"1953",0.0362,895575,"dN","bass"
"1954",0,894834,"dN","bass"
"1955",0.0141,893661,"dN","bass"
"1956",0.1116,893125.5,"dN","bass"
"1957",0.0059,892741.5,"dN","bass"
"1958",0.0473,892153.5,"dN","bass"
"1959",0.0242,891242,"dN","bass"
"1960",0.0176,890117.5,"dN","bass"
"1961",0.052,1456588.5,"dN","bass"
"1962",0.13,1455570,"dN","bass"
"1963",0.0166,1401581,"dN","bass"
"1964",0.0045,889265,"dN","bass"
"1965",0.0807,888629.5,"dN","bass"
"1966",0.1018,888341.5,"dN","bass"
"1967",0.0523,887669.5,"dN","bass"
"1968",0.0169,886046.5,"dN","bass"
"1969",0.0439,884429.5,"dN","bass"
"1970",0.0287,883118,"dN","bass"
"1971",0.1796,882465.5,"dN","bass"
"1972",0.0742,881703.5,"dN","bass"
"1973",0.124,880915.5,"dN","bass"
"1974",0.1723,880744.5,"dN","bass"
"1975",0.1077,879596,"dN","bass"
"1976",0.0639,878218.5,"dN","bass"
"1977",0.0192,1399974,"dN","bass"
"1978",0.0703,876691.5,"dN","bass"
"1979",0.0916,875966.5,"dN","bass"
"1980",0.0914,875162,"dN","bass"
"1981",0.0398,873815,"dN","bass"
"1982",0.0456,872554,"dN","bass"
"1983",0.0359,871060,"dN","bass"
"1984",0.0249,870041.5,"dN","bass"
"1985",0.0421,868128,"dN","bass"
"1986",0.0105,867236,"dN","bass"
"1987",0.0047,866342,"dN","bass"
"1988",0.0159,1398434,"dN","bass"
"1989",0.0307,865211,"dN","bass"
"1990",0.014,864003,"dN","bass"
"1991",0.0223,863107,"dN","bass"
"1992",0.0561,862253.5,"dN","bass"
"1993",0.0323,861524,"dN","bass"
"1994",0.1063,861452,"dN","bass"
"1995",0.0949,861262.5,"dN","bass"
"1996",0.001,859314.5,"dN","bass"
"1997",0.0031,858379.5,"dN","bass"
"1998",0.0073,857547.5,"dN","bass"
"1999",0.0077,856284,"dN","bass"
"2000",0.0583,1396841,"dN","bass"
"2001",0.0212,1396061,"dN","bass"
"2002",0.0035,855218.5,"dN","bass"
"2003",0.0152,854112.5,"dN","bass"
"2004",0.0118,853427,"dN","bass"
"2005",0.0068,852671.5,"dN","bass"
"2006",0.0126,851823,"dN","bass"
"2007",0.0273,850816,"dN","bass"
"2008",0.0253,850377,"dN","bass"
"2009",0.0415,850034,"dN","bass"
"2010",0.0372,849655.5,"dN","bass"
"2011",0,849291.5,"dN","bass"
"2012",0.031,1395330,"dN","bass"
"2013",0,848855,"dN","bass"
"2014",0.0119,847674,"dN","bass"
"2015",0.0151,846179.5,"dN","bass"
"2016",0.0269,844396.5,"dN","bass"
"2017",0.0357,842412,"dN","bass"
"2018",0.0114,841740.5,"dN","bass"
"2019",0.0077,841439,"dN","bass"
"2020",0.03,840901.5,"dN","bass"
"2021",0.0721,840670.5,"dN","bass"
"2022",0.0149,839861.5,"dN","bass"
"2023",0.095,839048.5,"dN","bass"
"2024",0.0401,838797.5,"dN","bass"
"2025",0.0019,1393975,"dN","bass"
"2026",0.0535,838392.5,"dN","bass"
"2027",0.1231,838011.5,"dN","bass"
"2028",0.0329,837269.5,"dN","bass"
"2029",0.016,836685,"dN","bass"
"2030",0.0051,836083.5,"dN","bass"
"2031",0.0433,835230.5,"dN","bass"
"2032",0.0173,831812,"dN","bass"
"2033",0.0339,830848,"dN","bass"
"2034",0.006,829546.5,"dN","bass"
"2035",0.0089,1392449,"dN","bass"
"2036",0.0106,828527.5,"dN","bass"
"2037",0.017,827055.5,"dN","bass"
"2038",0.003,825888,"dN","bass"
"2039",0.0137,825034.5,"dN","bass"
"2040",0.0329,824116.5,"dN","bass"
"2041",0.0479,822845,"dN","bass"
"2042",0.0802,821749.5,"dN","bass"
"2043",0.0256,820878.5,"dN","bass"
"2044",0.023,820021,"dN","bass"
"2045",0.0328,819126.5,"dN","bass"
"2046",0.0165,1391007,"dN","bass"
"2047",0.1125,818297,"dN","bass"
"2048",0.0894,817751.5,"dN","bass"
"2049",0.0179,817412.5,"dN","bass"
"2050",0.0111,816866,"dN","bass"
"2051",0.019,815880,"dN","bass"
"2052",0.0482,814778.5,"dN","bass"
"2053",0.0584,814405.5,"dN","bass"
"2054",0.0925,813741,"dN","bass"
"2055",0.028,812623,"dN","bass"
"2056",0.0158,811680,"dN","bass"
"2057",0.1154,811225.5,"dN","bass"
"2058",0.0264,809503,"dN","bass"
"2059",0.0217,808124,"dN","bass"
"2060",0.2709,1389720,"dN","bass"
"2061",0.0182,1389558,"dN","bass"
"2062",0.004,806893.5,"dN","bass"
"2063",0.0427,806281,"dN","bass"
"2064",0,806161,"dN","bass"
"2065",0.0143,805876,"dN","bass"
"2066",0.0251,804561.5,"dN","bass"
"2067",0.0734,803718.5,"dN","bass"
"2068",0.0201,802868,"dN","bass"
"2069",0.0061,801916,"dN","bass"
"2070",0.0286,800977.5,"dN","bass"
"2071",0.014,799814.5,"dN","bass"
"2072",0.0717,1389112.5,"dN","bass"
"2073",0.021,798890.5,"dN","bass"
"2074",0.0375,797859.5,"dN","bass"
"2075",0.035,796681,"dN","bass"
"2076",0.0199,795244,"dN","bass"
"2077",0,794071,"dN","bass"
"2078",0.0203,793593,"dN","bass"
"2079",0.0385,792327,"dN","bass"
"2080",0.0504,790908,"dN","bass"
"2081",0.0347,789953.5,"dN","bass"
"2082",0.0313,789219,"dN","bass"
"2083",0.0035,1454959.5,"dN","bass"
"2084",0.0264,1387599.5,"dN","bass"
"2085",0.01,788442,"dN","bass"
"2086",0.0283,787561.5,"dN","bass"
"2087",0.0159,786269,"dN","bass"
"2088",0.0106,784150.5,"dN","bass"
"2089",0.028,782358.5,"dN","bass"
"2090",0.0542,780117,"dN","bass"
"2091",0.0076,778453,"dN","bass"
"2092",0.0344,777754,"dN","bass"
"2093",0.0305,777207,"dN","bass"
"2094",0.0419,775703.5,"dN","bass"
"2095",0.0356,1386306,"dN","bass"
"2096",0.0276,773504.5,"dN","bass"
"2097",0.0736,772301.5,"dN","bass"
"2098",0.0371,771888.5,"dN","bass"
"2099",0.0085,771557.5,"dN","bass"
"2100",0.0561,770740.5,"dN","bass"
"2101",0.0086,769846.5,"dN","bass"
"2102",0.0675,768441,"dN","bass"
"2103",0.1487,767491.5,"dN","bass"
"2104",28.0066,767295,"dN","bass"
"2105",1.5635,767092.5,"dN","bass"
"2106",1.19,767029.5,"dN","bass"
"2107",0.9453,766941,"dN","bass"
"2108",2.0698,766810,"dN","bass"
"2109",4.3746,766717,"dN","bass"
"2110",23.7725,766628.5,"dN","bass"
"2111",3.4678,766544,"dN","bass"
"2112",2.6793,766223,"dN","bass"
"2113",4.2067,766167.5,"dN","bass"
"2114",15.7562,766107.5,"dN","bass"
"2115",29.4622,766073,"dN","bass"
"2116",0.9991,766052,"dN","bass"
"2117",2.4795,766521.5,"dN","bass"
"2118",2.1866,766500.5,"dN","bass"
"2119",0.6848,766475,"dN","bass"
"2120",52.8525,766413.5,"dN","bass"
"2121",47.0192,766383.5,"dN","bass"
"2122",1.3088,766335.5,"dN","bass"
"2123",0.5862,766308.5,"dN","bass"
"2124",1.0273,766260.5,"dN","bass"
"2125",0.0108,765477,"dN","bass"
"2126",0.0174,1385264,"dN","bass"
"2127",0.0606,1384154,"dN","bass"
"2128",0.0147,1383433.5,"dN","bass"
"2129",0.0104,1383049,"dN","bass"
"2130",0.0048,1382306.5,"dN","bass"
"2131",0.0147,1381193,"dN","bass"
"2132",0.0079,1380553.5,"dN","bass"
"2133",0.0055,1379949.5,"dN","bass"
"2134",0,1454519.5,"dN","bass"
"2135",0.0147,1454111.5,"dN","bass"
"2136",0.0092,1379138.5,"dN","bass"
"2137",0.0248,1378441,"dN","bass"
"2138",0.0216,1377483.5,"dN","bass"
"2139",0.0358,1376240.5,"dN","bass"
"2140",0.0086,1375172.5,"dN","bass"
"2141",0.021,1373268,"dN","bass"
"2142",0.0435,1372139,"dN","bass"
"2143",0.0584,1371459.5,"dN","bass"
"2144",0.0496,1371159.5,"dN","bass"
"2145",0.0436,1370883.5,"dN","bass"
"2146",0.0637,1370682.5,"dN","bass"
"2147",0.062,1370451.5,"dN","bass"
"2148",0.0223,1370294,"dN","bass"
"2149",0.0209,1369998.5,"dN","bass"
"2150",0.0415,1369105.5,"dN","bass"
"2151",0.0148,1453456.5,"dN","bass"
"2152",0.0577,1368140,"dN","bass"
"2153",0.0743,1366913.5,"dN","bass"
"2154",0.0602,1365464.5,"dN","bass"
"2155",0.0232,1364598,"dN","bass"
"2156",0.0201,1364212.5,"dN","bass"
"2157",0.0043,1363780.5,"dN","bass"
"2158",0,1363227.5,"dN","bass"
"2159",0.0121,1362302,"dN","bass"
"2160",0.008,1361336,"dN","bass"
"2161",0,1360584,"dN","bass"
"2162",0.0192,1360275,"dN","bass"
"2163",0.0555,1360105.5,"dN","bass"
"2164",0.0445,1452989.5,"dN","bass"
"2165",0.0087,1359934,"dN","bass"
"2166",0.0121,1359204.5,"dN","bass"
"2167",0.0343,1358413,"dN","bass"
"2168",0,1358018.5,"dN","bass"
"2169",0.0122,1357427,"dN","bass"
"2170",0.0105,1356682,"dN","bass"
"2171",0.0167,1356033,"dN","bass"
"2172",0.0016,1355335,"dN","bass"
"2173",0.0014,1354364.5,"dN","bass"
"2174",0.016,1353418.5,"dN","bass"
"2175",0.0318,1352749.5,"dN","bass"
"2176",0,764123,"dN","bass"
"2177",0.0071,762573.5,"dN","bass"
"2178",0.029,752928.5,"dN","bass"
"2179",0.0532,630920.5,"dN","bass"
"2180",0.0482,630233,"dN","bass"
"2181",0.0146,629627,"dN","bass"
"2182",0.0378,628693.5,"dN","bass"
"2183",0.0067,627736,"dN","bass"
"2184",0.0169,626829,"dN","bass"
"2185",0.1005,625935.5,"dN","bass"
"2186",0.05,625554.5,"dN","bass"
"2187",0.0256,624670.5,"dN","bass"
"2188",0.022,624059,"dN","bass"
"2189",0.0313,623474,"dN","bass"
"2190",0.0172,751805.5,"dN","bass"
"2191",0.0318,622677,"dN","bass"
"2192",0.0163,621782.5,"dN","bass"
"2193",0.0047,620898,"dN","bass"
"2194",0.0371,619658,"dN","bass"
"2195",0.0517,618696,"dN","bass"
"2196",0.0268,617953,"dN","bass"
"2197",0.036,615631.5,"dN","bass"
"2198",0.0039,608664.5,"dN","bass"
"2199",0.0364,608384.5,"dN","bass"
"2200",0.0192,607732.5,"dN","bass"
"2201",0.026,606996,"dN","bass"
"2202",0.0261,606500,"dN","bass"
"2203",0.0108,604105.5,"dN","bass"
"2204",0.0089,601668.5,"dN","bass"
"2205",0.0061,600375,"dN","bass"
"2206",0.0146,596963.5,"dN","bass"
"2207",0.0001,595254.5,"dN","bass"
"2208",0.0213,594657.5,"dN","bass"
"2209",0.0127,592529,"dN","bass"
"2210",0.0103,591227.5,"dN","bass"
"2211",0.0078,590437.5,"dN","bass"
"2212",22.0631,748559,"dN","bass"
"2213",0.0442,589696,"dN","bass"
"2214",0.0247,589055.5,"dN","bass"
"2215",0.0041,587975.5,"dN","bass"
"2216",0.0102,586033.5,"dN","bass"
"2217",0.0125,584318.5,"dN","bass"
"2218",0.0326,583654.5,"dN","bass"
"2219",0.0849,583288.5,"dN","bass"
"2220",0.0162,582914.5,"dN","bass"
"2221",0.0786,581947,"dN","bass"
"2222",0.0549,581016.5,"dN","bass"
"2223",0.0132,747693,"dN","bass"
"2224",0.226,580481.5,"dN","bass"
"2225",0.9259,580205.5,"dN","bass"
"2226",0.6011,580100.5,"dN","bass"
"2227",1.0272,580043.5,"dN","bass"
"2228",0.1338,579862,"dN","bass"
"2229",0.0323,579452.5,"dN","bass"
"2230",0.0102,579122,"dN","bass"
"2231",0.0236,578602.5,"dN","bass"
"2232",0.0211,577820,"dN","bass"
"2233",0.0143,576599.5,"dN","bass"
"2234",0.0459,575578,"dN","bass"
"2235",0.0333,575188,"dN","bass"
"2236",0.0318,574764.5,"dN","bass"
"2237",0.0492,574139.5,"dN","bass"
"2238",0.0304,746897.5,"dN","bass"
"2239",0.0271,573627.5,"dN","bass"
"2240",0.0713,572740.5,"dN","bass"
"2241",0.02,571519.5,"dN","bass"
"2242",0.002,570654.5,"dN","bass"
"2243",0.0022,569648.5,"dN","bass"
"2244",0.0906,568528,"dN","bass"
"2245",0.4698,567207.5,"dN","bass"
"2246",33.9177,567183.5,"dN","bass"
"2247",30.9189,567125,"dN","bass"
"2248",0.4353,567114.5,"dN","bass"
"2249",2.73,567056,"dN","bass"
"2250",0.0027,566414,"dN","bass"
"2251",0.031,565134.5,"dN","bass"
"2252",0.1832,564130,"dN","bass"
"2253",0.0046,746095.5,"dN","bass"
"2254",0.5034,563384,"dN","bass"
"2255",0.0003,563014,"dN","bass"
"2256",0.2971,562343.5,"dN","bass"
"2257",1.0493,561683.5,"dN","bass"
"2258",22.4006,561611.5,"dN","bass"
"2259",0.2913,561574,"dN","bass"
"2260",0.1996,560738.5,"dN","bass"
"2261",0.6158,559957.5,"dN","bass"
"2262",0.2261,559768.5,"dN","bass"
"2263",0.3323,559243.5,"dN","bass"
"2264",0.26,558122.5,"dN","bass"
"2265",0.3285,556250.5,"dN","bass"
"2266",0.8219,555779.5,"dN","bass"
"2267",0.8792,555190,"dN","bass"
"2268",0.5797,556393,"dN","bass"
"2269",16.4972,556289.5,"dN","bass"
"2270",0.5847,554837,"dN","bass"
"2271",1.1754,554672,"dN","bass"
"2272",0.5913,554277.5,"dN","bass"
"2273",2.464,553905.5,"dN","bass"
"2274",0.9818,553685,"dN","bass"
"2275",0.7262,553194.5,"dN","bass"
"2276",1.8182,552866,"dN","bass"
"2277",1.2786,552709.5,"dN","bass"
"2278",3.5436,552600,"dN","bass"
"2279",0.5263,552556.5,"dN","bass"
"2280",40.4889,552531,"dN","bass"
"2281",0.1174,550792.5,"dN","bass"
"2282",0.0584,549538,"dN","bass"
"2283",0.0582,745733,"dN","bass"
"2284",0.0061,745158.5,"dN","bass"
"2285",0.2182,540027,"dN","bass"
"2286",17.8254,538430.5,"dN","bass"
"2287",1.5166,538372,"dN","bass"
"2288",8.5872,538343.5,"dN","bass"
"2289",1.4626,538297,"dN","bass"
"2290",2.9313,538187.5,"dN","bass"
"2291",24.2403,538127.5,"dN","bass"
"2292",6.7145,538061.5,"dN","bass"
"2293",25.5093,538018,"dN","bass"
"2294",2.1626,537976,"dN","bass"
"2295",49.0228,537919,"dN","bass"
"2296",1.1721,537904,"dN","bass"
"2297",4.1606,537878.5,"dN","bass"
"2298",39.5534,537848.5,"dN","bass"
"2299",10.5474,537689.5,"dN","bass"
"2300",10.5509,537671.5,"dN","bass"
"2301",7.745,537649,"dN","bass"
"2302",2.8933,537626.5,"dN","bass"
"2303",1.2808,537224.5,"dN","bass"
"2304",3.6861,537173,"dN","bass"
"2305",36.7152,536900,"dN","bass"
"2306",5.6959,536877.5,"dN","bass"
"2307",18.2225,536477,"dN","bass"
"2308",10.2753,536390,"dN","bass"
"2309",0.3071,536375,"dN","bass"
"2310",0.692,536358.5,"dN","bass"
"2311",13.447,536331.5,"dN","bass"
"2312",36.536,536298.5,"dN","bass"
"2313",46.3612,536270,"dN","bass"
"2314",2.0093,536234,"dN","bass"
"2315",1.197,536208.5,"dN","bass"
"2316",13.5349,536058.5,"dN","bass"
"2317",15.2764,535793,"dN","bass"
"2318",1.4058,535754,"dN","bass"
"2319",4.6145,535695.5,"dN","bass"
"2320",7.3178,535601,"dN","bass"
"2321",62.1456,535220,"dN","bass"
"2322",17.407,537125,"dN","bass"
"2323",8.4417,537083,"dN","bass"
"2324",8.0354,537032,"dN","bass"
"2325",6.828,536972,"dN","bass"
"2326",39.6431,536922.5,"dN","bass"
"2327",0.2097,534829,"dN","bass"
"2328",0.5398,533870.5,"dN","bass"
"2329",25.4898,533474.5,"dN","bass"
"2330",0.7499,533135,"dN","bass"
"2331",0.74,532601,"dN","bass"
"2332",0.0661,529459,"dN","bass"
"2333",0.0553,527537,"dN","bass"
"2334",0.1058,524787,"dN","bass"
"2335",0.1142,523669,"dN","bass"
"2336",0.0172,744061.5,"dN","bass"
"2337",0.2008,520929.5,"dN","bass"
"2338",0.7028,520443.5,"dN","bass"
"2339",0.0333,519813,"dN","bass"
"2340",0.0418,518728.5,"dN","bass"
"2341",0.0263,517214,"dN","bass"
"2342",0.0032,516399.5,"dN","bass"
"2343",0.0035,515569.5,"dN","bass"
"2344",0.0408,513705,"dN","bass"
"2345",0.0423,512771,"dN","bass"
"2346",0.0488,512134.5,"dN","bass"
"2347",0.0227,511183.5,"dN","bass"
"2348",0.0107,509957,"dN","bass"
"2349",0.0636,508194,"dN","bass"
"2350",0.0337,507622,"dN","bass"
"2351",0.0375,507170.5,"dN","bass"
"2352",0.0146,506423.5,"dN","bass"
"2353",0.0111,505122,"dN","bass"
"2354",0.091,503679.5,"dN","bass"
"2355",0.0475,499051.5,"dN","bass"
"2356",0.0425,497303,"dN","bass"
"2357",0.0867,496644.5,"dN","bass"
"2358",0.0036,761015,"dN","bass"
"2359",0.0308,742544,"dN","bass"
"2360",0.0541,495683.5,"dN","bass"
"2361",0.0173,494443,"dN","bass"
"2362",0.0144,493897.5,"dN","bass"
"2363",0.0268,493330,"dN","bass"
"2364",18.1514,490138,"dN","bass"
"2365",20.4081,490120,"dN","bass"
"2366",0.0122,488785.5,"dN","bass"
"2367",0.0166,488314.5,"dN","bass"
"2368",0.0312,488049,"dN","bass"
"2369",0.2257,487698,"dN","bass"
"2370",0.0279,485457,"dN","bass"
"2371",0.0711,484219,"dN","bass"
"2372",0.0622,741886.5,"dN","bass"
"2373",0.0458,483430.5,"dN","bass"
"2374",0.0154,482702,"dN","bass"
"2375",0.024,480956.5,"dN","bass"
"2376",0.0144,478765.5,"dN","bass"
"2377",0.0541,476834.5,"dN","bass"
"2378",0.0123,476012,"dN","bass"
"2379",0.021,475229.5,"dN","bass"
"2380",0.0339,474219,"dN","bass"
"2381",0.0361,473720,"dN","bass"
"2382",0.0609,472814.5,"dN","bass"
"2383",0.2255,741323.5,"dN","bass"
"2384",7.324,741131.5,"dN","bass"
"2385",3.0192,741116.5,"dN","bass"
"2386",0.1683,740399.5,"dN","bass"
"2387",0.1003,472293,"dN","bass"
"2388",0.01,472095,"dN","bass"
"2389",0,471661.5,"dN","bass"
"2390",0.0239,470725,"dN","bass"
"2391",0.0134,469765.5,"dN","bass"
"2392",0.0262,468921,"dN","bass"
"2393",0.0014,467851.5,"dN","bass"
"2394",0,467044.5,"dN","bass"
"2395",0.0063,466347.5,"dN","bass"
"2396",0.0174,465524,"dN","bass"
"2397",0.0513,464135,"dN","bass"
"2398",0.2024,739326.5,"dN","bass"
"2399",0.0161,462603.5,"dN","bass"
"2400",0,461862.5,"dN","bass"
"2401",0.0256,460994,"dN","bass"
"2402",0.0276,460029,"dN","bass"
"2403",0.0782,459331.5,"dN","bass"
"2404",0.0059,458209,"dN","bass"
"2405",0,457415,"dN","bass"
"2406",0.038,456768.5,"dN","bass"
"2407",0.1137,456226,"dN","bass"
"2408",0.0329,455823.5,"dN","bass"
"2409",0,455396,"dN","bass"
"2410",0.0287,454669.5,"dN","bass"
"2411",0.0076,738405,"dN","bass"
"2412",0.0686,454402,"dN","bass"
"2413",0.1219,454142.5,"dN","bass"
"2414",0.0159,453399,"dN","bass"
"2415",0.0113,452218,"dN","bass"
"2416",0.0587,451086.5,"dN","bass"
"2417",0.0155,450374,"dN","bass"
"2418",0.4817,450180.5,"dN","bass"
"2419",0.0336,449816.5,"dN","bass"
"2420",0.0473,449227.5,"dN","bass"
"2421",0.0125,448040.5,"dN","bass"
"2422",0.0276,446999,"dN","bass"
"2423",0.014,446653.5,"dN","bass"
"2424",0.012,736966,"dN","bass"
"2425",0.0682,445408,"dN","bass"
"2426",0.0356,445001.5,"dN","bass"
"2427",0.0219,444039.5,"dN","bass"
"2428",0.0123,442768.5,"dN","bass"
"2429",0.016,441846,"dN","bass"
"2430",0.019,440614,"dN","bass"
"2431",0.0231,439607,"dN","bass"
"2432",0.0384,438367,"dN","bass"
"2433",0.0022,437002,"dN","bass"
"2434",0.0472,435943,"dN","bass"
"2435",0.0037,735816,"dN","bass"
"2436",0.0067,435329,"dN","bass"
"2437",0.0528,434807.5,"dN","bass"
"2438",0.0106,434338,"dN","bass"
"2439",0.0051,433404.5,"dN","bass"
"2440",0.005,432236.5,"dN","bass"
"2441",0.0038,430974,"dN","bass"
"2442",0.0327,429933.5,"dN","bass"
"2443",0.0024,429402,"dN","bass"
"2444",0,428880,"dN","bass"
"2445",0.0075,427794.5,"dN","bass"
"2446",0.0059,734817,"dN","bass"
"2447",0.0089,426865.5,"dN","bass"
"2448",0.0065,425792.5,"dN","bass"
"2449",0.044,424691,"dN","bass"
"2450",0.003,424182.5,"dN","bass"
"2451",0.0432,423575,"dN","bass"
"2452",0.0237,422994.5,"dN","bass"
"2453",0.0228,422118.5,"dN","bass"
"2454",0.0313,421218.5,"dN","bass"
"2455",0.0263,420593,"dN","bass"
"2456",0.0252,419938.5,"dN","bass"
"2457",0,733404.5,"dN","bass"
"2458",0.0454,419628.5,"dN","bass"
"2459",0.0645,419486,"dN","bass"
"2460",0.044,418959,"dN","bass"
"2461",0.0013,417978.5,"dN","bass"
"2462",0.0397,417130.5,"dN","bass"
"2463",0.051,416540,"dN","bass"
"2464",0.0484,416042,"dN","bass"
"2465",0.028,415559,"dN","bass"
"2466",0.0056,414339.5,"dN","bass"
"2467",0.0242,412907.5,"dN","bass"
"2468",0,412425,"dN","bass"
"2469",0,411567.5,"dN","bass"
"2470",0.0042,732343,"dN","bass"
"2471",0.0044,410033.5,"dN","bass"
"2472",0.0022,408875.5,"dN","bass"
"2473",0.0092,407533,"dN","bass"
"2474",0.0047,406665.5,"dN","bass"
