"","value","pos","class","bac"
"2522",0.0041,92310,"dN","ecoli"
"2523",0.0019,93488.5,"dN","ecoli"
"2524",0.0177,94179.5,"dN","ecoli"
"2525",0.0018,95305,"dN","ecoli"
"2526",0,96335.5,"dN","ecoli"
"2527",0.0029,96731.5,"dN","ecoli"
"2528",0,78719.5,"dN","ecoli"
"2529",0.0037,97380,"dN","ecoli"
"2530",0.021,98198,"dN","ecoli"
"2531",0.003,98836,"dN","ecoli"
"2532",0.0049,99990.5,"dN","ecoli"
"2533",0.004,101133.5,"dN","ecoli"
"2534",0.0186,102446.5,"dN","ecoli"
"2535",0.012,104132.5,"dN","ecoli"
"2536",0.0044,106079.5,"dN","ecoli"
"2537",0.0117,107056.5,"dN","ecoli"
"2538",0.003,108126.5,"dN","ecoli"
"2539",0.0063,79552.5,"dN","ecoli"
"2540",0.0183,109136.5,"dN","ecoli"
"2541",0.0289,115415,"dN","ecoli"
"2542",0.0552,115973.5,"dN","ecoli"
"2543",0,116459.5,"dN","ecoli"
"2544",0.0152,117164,"dN","ecoli"
"2545",0.0021,117987,"dN","ecoli"
"2546",0.0353,119170,"dN","ecoli"
"2547",0.0089,120392,"dN","ecoli"
"2548",0.0046,122615,"dN","ecoli"
"2549",0.0023,124687,"dN","ecoli"
"2550",0.0008,81034.5,"dN","ecoli"
"2551",0.087,125611.5,"dN","ecoli"
"2552",0.0119,125868,"dN","ecoli"
"2553",0.0081,126987.5,"dN","ecoli"
"2554",0.0062,128829.5,"dN","ecoli"
"2555",0.0042,130070.5,"dN","ecoli"
"2556",0,131573.5,"dN","ecoli"
"2557",0,133574.5,"dN","ecoli"
"2558",0.0094,82323,"dN","ecoli"
"2559",0.0023,83005,"dN","ecoli"
"2560",0.0044,83937,"dN","ecoli"
"2561",0.0121,84856,"dN","ecoli"
"2562",0.0018,85724.5,"dN","ecoli"
"2563",0.0143,150104,"dN","ecoli"
"2564",0.0017,150839.5,"dN","ecoli"
"2565",0.0384,167537,"dN","ecoli"
"2566",0.0384,168116,"dN","ecoli"
"2567",0.0278,169605.5,"dN","ecoli"
"2568",0.0299,170972.5,"dN","ecoli"
"2569",0.0108,172401,"dN","ecoli"
"2570",0.0157,173323,"dN","ecoli"
"2571",0.0095,175376,"dN","ecoli"
"2572",0.0047,176457,"dN","ecoli"
"2573",0.019,177415,"dN","ecoli"
"2574",0.001,178541.5,"dN","ecoli"
"2575",0.007,151489.5,"dN","ecoli"
"2576",0.0042,179580,"dN","ecoli"
"2577",0,180326,"dN","ecoli"
"2578",0.0016,181176,"dN","ecoli"
"2579",0,182289,"dN","ecoli"
"2580",0.0073,183584.5,"dN","ecoli"
"2581",0.0148,184563.5,"dN","ecoli"
"2582",0,185379.5,"dN","ecoli"
"2583",0.0114,186170.5,"dN","ecoli"
"2584",0.0104,186791,"dN","ecoli"
"2585",0.0053,187372.5,"dN","ecoli"
"2586",0.0015,152223.5,"dN","ecoli"
"2587",0.0031,187763,"dN","ecoli"
"2588",0.0192,188355,"dN","ecoli"
"2589",0.0028,189330,"dN","ecoli"
"2590",0.0047,190724,"dN","ecoli"
"2591",0.0017,191923.5,"dN","ecoli"
"2592",0,192896.5,"dN","ecoli"
"2593",0,193343.5,"dN","ecoli"
"2594",0.0051,194142,"dN","ecoli"
"2595",0.0033,195337.5,"dN","ecoli"
"2596",0,196278,"dN","ecoli"
"2597",0.0936,153659,"dN","ecoli"
"2598",0.0112,197115.5,"dN","ecoli"
"2599",0.0014,198199.5,"dN","ecoli"
"2600",0.0161,199967,"dN","ecoli"
"2601",0,201375,"dN","ecoli"
"2602",0,202492.5,"dN","ecoli"
"2603",0.0086,203508,"dN","ecoli"
"2604",0.0056,205287.5,"dN","ecoli"
"2605",0.0109,207317,"dN","ecoli"
"2606",0.002,209181,"dN","ecoli"
"2607",0.0114,210816.5,"dN","ecoli"
"2608",0.0064,155016.5,"dN","ecoli"
"2609",0.0506,211604.5,"dN","ecoli"
"2610",0.0082,212739.5,"dN","ecoli"
"2611",0.0141,213648,"dN","ecoli"
"2612",0.0122,215030,"dN","ecoli"
"2613",0.0057,217156,"dN","ecoli"
"2614",0.0046,218040,"dN","ecoli"
"2615",0.0112,219381.5,"dN","ecoli"
"2616",0.0249,220971,"dN","ecoli"
"2617",0.0125,221557,"dN","ecoli"
"2618",0.0105,222155,"dN","ecoli"
"2619",0,155798.5,"dN","ecoli"
"2620",0.0155,223654.5,"dN","ecoli"
"2621",0.0016,226028.5,"dN","ecoli"
"2622",0.0124,228527.5,"dN","ecoli"
"2623",0.0162,229759,"dN","ecoli"
"2624",0.0127,230658.5,"dN","ecoli"
"2625",0.0126,231792.5,"dN","ecoli"
"2626",0,233195.5,"dN","ecoli"
"2627",0.0022,234322,"dN","ecoli"
"2628",0.0022,235702,"dN","ecoli"
"2629",0,236208,"dN","ecoli"
"2630",0.0016,156567,"dN","ecoli"
"2631",0.0131,236976,"dN","ecoli"
"2632",0.023,238782.5,"dN","ecoli"
"2633",0.0139,240147,"dN","ecoli"
"2634",0.0067,158235,"dN","ecoli"
"2635",0,159784.5,"dN","ecoli"
"2636",0.0035,160688.5,"dN","ecoli"
"2637",0.0294,246824,"dN","ecoli"
"2638",0.0135,247823.5,"dN","ecoli"
"2639",0,257515,"dN","ecoli"
"2640",3.0997,388049.5,"dN","ecoli"
"2641",0.0473,388979,"dN","ecoli"
"2642",0.01,389568,"dN","ecoli"
"2643",0.0419,390065.5,"dN","ecoli"
"2644",0.0299,390904.5,"dN","ecoli"
"2645",0.0416,391814,"dN","ecoli"
"2646",0.0132,392638,"dN","ecoli"
"2647",0.0126,393438,"dN","ecoli"
"2648",0.0189,394390,"dN","ecoli"
"2649",0.0265,395209.5,"dN","ecoli"
"2650",0.001,261717.5,"dN","ecoli"
"2651",0.0337,395729,"dN","ecoli"
"2652",0.0092,396315.5,"dN","ecoli"
"2653",0.0145,398100,"dN","ecoli"
"2654",0.0189,398701.5,"dN","ecoli"
"2655",0.0343,399130.5,"dN","ecoli"
"2656",0,400822.5,"dN","ecoli"
"2657",0.0283,402502,"dN","ecoli"
"2658",0.0471,404071.5,"dN","ecoli"
"2659",0.0048,405509,"dN","ecoli"
"2660",0.0108,406996,"dN","ecoli"
"2661",0.0088,407869,"dN","ecoli"
"2662",0.0168,265554.5,"dN","ecoli"
"2663",0.0252,409027.5,"dN","ecoli"
"2664",0,410618.5,"dN","ecoli"
"2665",0.0051,411804.5,"dN","ecoli"
"2666",0.0031,413643.5,"dN","ecoli"
"2667",0.003,415430,"dN","ecoli"
"2668",0.0073,416841.5,"dN","ecoli"
"2669",0.0423,419501,"dN","ecoli"
"2670",0.0085,420759,"dN","ecoli"
"2671",0,422330,"dN","ecoli"
"2672",0.002,423927.5,"dN","ecoli"
"2673",0.0214,266509,"dN","ecoli"
"2674",0.0053,425105.5,"dN","ecoli"
"2675",0.0434,426214,"dN","ecoli"
"2676",0.0057,426477,"dN","ecoli"
"2677",0.0048,426988,"dN","ecoli"
"2678",0.0027,428214.5,"dN","ecoli"
"2679",0.0172,429841,"dN","ecoli"
"2680",0.0006,431799.5,"dN","ecoli"
"2681",0.0021,433620,"dN","ecoli"
"2682",0.0097,435421,"dN","ecoli"
"2683",0.0305,267454.5,"dN","ecoli"
"2684",0.0382,268145.5,"dN","ecoli"
"2685",0.0159,269409,"dN","ecoli"
"2686",0.0102,270826,"dN","ecoli"
"2687",0.0114,271545.5,"dN","ecoli"
"2688",0.008,272504,"dN","ecoli"
"2689",0.0014,248807,"dN","ecoli"
"2690",0,273381.5,"dN","ecoli"
"2691",0.0052,274055,"dN","ecoli"
"2692",0.0052,274673,"dN","ecoli"
"2693",0.0044,275199.5,"dN","ecoli"
"2694",0.0158,275758.5,"dN","ecoli"
"2695",0.2044,276435,"dN","ecoli"
"2696",0.0446,277143,"dN","ecoli"
"2697",0.0219,278238.5,"dN","ecoli"
"2698",0.0277,279545.5,"dN","ecoli"
"2699",0.0072,280969.5,"dN","ecoli"
"2700",0.0533,288157.5,"dN","ecoli"
"2701",0,250792,"dN","ecoli"
"2702",0.0116,289000.5,"dN","ecoli"
"2703",0.0175,290534.5,"dN","ecoli"
"2704",0.0022,292017,"dN","ecoli"
"2705",0.0127,293703.5,"dN","ecoli"
"2706",0.0053,297472,"dN","ecoli"
"2707",0.0075,299925.5,"dN","ecoli"
"2708",0.0038,302840,"dN","ecoli"
"2709",0,304053.5,"dN","ecoli"
"2710",0.0112,305046,"dN","ecoli"
"2711",0,251805.5,"dN","ecoli"
"2712",0.0104,305752.5,"dN","ecoli"
"2713",0.0066,306814.5,"dN","ecoli"
"2714",0.0025,308837,"dN","ecoli"
"2715",0.0285,310834,"dN","ecoli"
"2716",0.0495,311523,"dN","ecoli"
"2717",0.0084,312939.5,"dN","ecoli"
"2718",0.0116,314787.5,"dN","ecoli"
"2719",0.0017,317327,"dN","ecoli"
"2720",0.0066,318559,"dN","ecoli"
"2721",0.0059,320080,"dN","ecoli"
"2722",0.0026,252271.5,"dN","ecoli"
"2723",0.0013,321597.5,"dN","ecoli"
"2724",0.0271,322897,"dN","ecoli"
"2725",0.0049,324270,"dN","ecoli"
"2726",0.027,327010.5,"dN","ecoli"
"2727",0.0016,327708,"dN","ecoli"
"2728",0.0006,329510.5,"dN","ecoli"
"2729",0.008,331077,"dN","ecoli"
"2730",0,331675,"dN","ecoli"
"2731",0.0132,332693.5,"dN","ecoli"
"2732",0.0403,333597.5,"dN","ecoli"
"2733",0,252917,"dN","ecoli"
"2734",0.0055,334001.5,"dN","ecoli"
"2735",1.2143,335004.5,"dN","ecoli"
"2736",0.0094,336442,"dN","ecoli"
"2737",0.0369,337217,"dN","ecoli"
"2738",0.0125,337731.5,"dN","ecoli"
"2739",0.0085,338223.5,"dN","ecoli"
"2740",0.0041,339291,"dN","ecoli"
"2741",0.0041,340577.5,"dN","ecoli"
"2742",0.022,341966.5,"dN","ecoli"
"2743",0.0141,344026.5,"dN","ecoli"
"2744",0.0071,344702,"dN","ecoli"
"2745",0,253487,"dN","ecoli"
"2746",0,345092,"dN","ecoli"
"2747",0.0015,346716,"dN","ecoli"
"2748",0,348649,"dN","ecoli"
"2749",0.0155,349156.5,"dN","ecoli"
"2750",0.0268,350518.5,"dN","ecoli"
"2751",0,351477.5,"dN","ecoli"
"2752",0.0094,351951,"dN","ecoli"
"2753",0.0034,353409.5,"dN","ecoli"
"2754",0.0026,355060.5,"dN","ecoli"
"2755",0.0026,358330.5,"dN","ecoli"
"2756",0,254500.5,"dN","ecoli"
"2757",0.0145,359315,"dN","ecoli"
"2758",0.01,360648,"dN","ecoli"
"2759",0.0039,362738,"dN","ecoli"
"2760",0.0077,363781,"dN","ecoli"
"2761",0.0082,364399.5,"dN","ecoli"
"2762",0.0259,365213,"dN","ecoli"
"2763",0.029,366592.5,"dN","ecoli"
"2764",0.0415,367612,"dN","ecoli"
"2765",0.0404,368100,"dN","ecoli"
"2766",0.0021,369393.5,"dN","ecoli"
"2767",0,254998.5,"dN","ecoli"
"2768",0.002,371036.5,"dN","ecoli"
"2769",0.0034,372314.5,"dN","ecoli"
"2770",0,373412.5,"dN","ecoli"
"2771",0.016,374550,"dN","ecoli"
"2772",0.0278,376241,"dN","ecoli"
"2773",0.013,377851,"dN","ecoli"
"2774",0.0337,379860.5,"dN","ecoli"
"2775",0.0206,438436,"dN","ecoli"
"2776",0.0044,439456.5,"dN","ecoli"
"2777",0.0219,449399,"dN","ecoli"
"2778",0.0339,552065,"dN","ecoli"
"2779",0.0037,552937,"dN","ecoli"
"2780",0.0393,553436.5,"dN","ecoli"
"2781",0.6033,554644,"dN","ecoli"
"2782",0.6194,554786.5,"dN","ecoli"
"2783",0.4378,554996.5,"dN","ecoli"
"2784",0.3468,554099.5,"dN","ecoli"
"2785",7.5797,554302,"dN","ecoli"
"2786",0.3361,554386,"dN","ecoli"
"2787",28.5372,554489.5,"dN","ecoli"
"2788",1.6613,554539,"dN","ecoli"
"2789",0.0024,556664,"dN","ecoli"
"2790",0.0035,558316,"dN","ecoli"
"2791",0,559451.5,"dN","ecoli"
"2792",0.0013,561021,"dN","ecoli"
"2793",0,562116.5,"dN","ecoli"
"2794",0,450238,"dN","ecoli"
"2795",0.0322,563568,"dN","ecoli"
"2796",0.0184,569955.5,"dN","ecoli"
"2797",0.0046,451286.5,"dN","ecoli"
"2798",0.0027,451714.5,"dN","ecoli"
"2799",0.0452,452633.5,"dN","ecoli"
"2800",0.0042,453442.5,"dN","ecoli"
"2801",0.0079,453830.5,"dN","ecoli"
"2802",0.0018,454401.5,"dN","ecoli"
"2803",0.0064,455674.5,"dN","ecoli"
"2804",0,457387.5,"dN","ecoli"
"2805",0.0011,440378.5,"dN","ecoli"
"2806",0.0123,458846,"dN","ecoli"
"2807",0.0049,461964.5,"dN","ecoli"
"2808",0.0043,464132,"dN","ecoli"
"2809",0.0027,465219.5,"dN","ecoli"
"2810",0.0025,466132.5,"dN","ecoli"
"2811",0.0082,467732.5,"dN","ecoli"
"2812",0.0247,469082,"dN","ecoli"
"2813",0,470086.5,"dN","ecoli"
"2814",0.0324,470520,"dN","ecoli"
"2815",0.011,471192,"dN","ecoli"
"2816",0.0152,472587,"dN","ecoli"
"2817",0,441865,"dN","ecoli"
"2818",0.0062,473987.5,"dN","ecoli"
"2819",0.0086,474698,"dN","ecoli"
"2820",0.0023,475568,"dN","ecoli"
"2821",0.0035,476923.5,"dN","ecoli"
"2822",0,478058,"dN","ecoli"
"2823",0,478740.5,"dN","ecoli"
"2824",0,479592,"dN","ecoli"
"2825",0,480655.5,"dN","ecoli"
"2826",0.0047,482130.5,"dN","ecoli"
"2827",0,483896.5,"dN","ecoli"
"2828",0.0031,443158,"dN","ecoli"
"2829",0.0323,484589.5,"dN","ecoli"
"2830",0.0112,485158,"dN","ecoli"
"2831",0.0341,485887.5,"dN","ecoli"
"2832",0,486290,"dN","ecoli"
"2833",0,486516.5,"dN","ecoli"
"2834",0.0487,486962,"dN","ecoli"
"2835",0.0168,487865.5,"dN","ecoli"
"2836",0.0142,489343.5,"dN","ecoli"
"2837",0,490410.5,"dN","ecoli"
"2838",0.0092,490861.5,"dN","ecoli"
"2839",0.0192,491579.5,"dN","ecoli"
"2840",0.0111,444040,"dN","ecoli"
"2841",0.0019,492334.5,"dN","ecoli"
"2842",0.0052,493349,"dN","ecoli"
"2843",0.0059,494934.5,"dN","ecoli"
"2844",0.0092,495801.5,"dN","ecoli"
"2845",0.0478,496196,"dN","ecoli"
"2846",0.011,496767,"dN","ecoli"
"2847",0.0098,497527.5,"dN","ecoli"
"2848",0.0249,498300.5,"dN","ecoli"
"2849",0.0273,498909.5,"dN","ecoli"
"2850",0.0035,499571.5,"dN","ecoli"
"2851",0,445090.5,"dN","ecoli"
"2852",0,500208.5,"dN","ecoli"
"2853",0,500588.5,"dN","ecoli"
"2854",0.0141,502663,"dN","ecoli"
"2855",0,503501,"dN","ecoli"
"2856",0.0083,504814,"dN","ecoli"
"2857",0.009,505908,"dN","ecoli"
"2858",0.0237,506829.5,"dN","ecoli"
"2859",0.044,507848.5,"dN","ecoli"
"2860",0.0106,508559,"dN","ecoli"
"2861",0,446104,"dN","ecoli"
"2862",0.0087,509849.5,"dN","ecoli"
"2863",0.0039,511375,"dN","ecoli"
"2864",0.0207,513247,"dN","ecoli"
"2865",0,513946,"dN","ecoli"
"2866",0.001,514799.5,"dN","ecoli"
"2867",0.0064,516113,"dN","ecoli"
"2868",0.0025,517518,"dN","ecoli"
"2869",0.0125,520260.5,"dN","ecoli"
"2870",0,522190,"dN","ecoli"
"2871",0.0126,523643,"dN","ecoli"
"2872",0,447241.5,"dN","ecoli"
"2873",0.006,524696,"dN","ecoli"
"2874",0.0123,526065,"dN","ecoli"
"2875",0.0123,527363.5,"dN","ecoli"
"2876",0.0028,529366,"dN","ecoli"
"2877",0.0052,530727.5,"dN","ecoli"
"2878",0.0052,531845.5,"dN","ecoli"
"2879",0.0053,532895.5,"dN","ecoli"
"2880",0.0197,534388,"dN","ecoli"
"2881",0.0032,535847,"dN","ecoli"
"2882",0.0181,538137.5,"dN","ecoli"
"2883",0.0377,448055.5,"dN","ecoli"
"2884",0.004,539724,"dN","ecoli"
"2885",0.0076,541028.5,"dN","ecoli"
"2886",0.0066,543229,"dN","ecoli"
"2887",0,544976,"dN","ecoli"
"2888",0.003,545472.5,"dN","ecoli"
"2889",0.003,546183.5,"dN","ecoli"
"2890",0,546711.5,"dN","ecoli"
"2891",1.393,547117.5,"dN","ecoli"
"2892",8.0611,547189.5,"dN","ecoli"
"2893",2.462,547230,"dN","ecoli"
"2894",1.0334,547264.5,"dN","ecoli"
"2895",28.4177,547329,"dN","ecoli"
"2896",10.2377,547392,"dN","ecoli"
"2897",0.7543,547625.5,"dN","ecoli"
"2898",0.6198,548156.5,"dN","ecoli"
"2899",15.0967,548237.5,"dN","ecoli"
"2900",0.8835,548288.5,"dN","ecoli"
"2901",0,547645,"dN","ecoli"
"2902",29.2628,547687,"dN","ecoli"
"2903",0.7871,547708,"dN","ecoli"
"2904",1.8734,547814.5,"dN","ecoli"
"2905",1.723,547867,"dN","ecoli"
"2906",6.1042,547930,"dN","ecoli"
"2907",0.4141,548086,"dN","ecoli"
"2908",0.3163,548107,"dN","ecoli"
"2909",1.1985,615722.5,"dN","ecoli"
"2910",0.0132,629220,"dN","ecoli"
"2911",0.1477,630050,"dN","ecoli"
"2912",0.3641,630060.5,"dN","ecoli"
"2913",2.048,630072.5,"dN","ecoli"
"2914",43.176,630089,"dN","ecoli"
"2915",0.5195,630105.5,"dN","ecoli"
"2916",0.5481,630164,"dN","ecoli"
"2917",5.1693,630210.5,"dN","ecoli"
"2918",0.0002,629796.5,"dN","ecoli"
"2919",0.3691,629849,"dN","ecoli"
"2920",1.1849,629885,"dN","ecoli"
"2921",62.8061,629913.5,"dN","ecoli"
"2922",1.1392,629960,"dN","ecoli"
"2923",14.4962,630030.5,"dN","ecoli"
"2924",32.8266,631344.5,"dN","ecoli"
"2925",0.4794,631493,"dN","ecoli"
"2926",0.7165,631514,"dN","ecoli"
"2927",0.5703,631548.5,"dN","ecoli"
"2928",0.0002,631557.5,"dN","ecoli"
"2929",0.015,633196,"dN","ecoli"
"2930",0,634022.5,"dN","ecoli"
"2931",0.0088,634597.5,"dN","ecoli"
"2932",0.143,637429,"dN","ecoli"
"2933",0.0444,638564.5,"dN","ecoli"
"2934",0.015,639530.5,"dN","ecoli"
"2935",0.0303,640415,"dN","ecoli"
"2936",0.0119,641043.5,"dN","ecoli"
"2937",1.5562,654481,"dN","ecoli"
"2938",2.1815,654589,"dN","ecoli"
"2939",38.6113,654862,"dN","ecoli"
"2940",22.3935,654874,"dN","ecoli"
"2941",2.0574,654944.5,"dN","ecoli"
"2942",45.5076,655123,"dN","ecoli"
"2943",52.9955,655141,"dN","ecoli"
"2944",2.3915,655174,"dN","ecoli"
"2945",1.031,655249,"dN","ecoli"
"2946",1.235,655352.5,"dN","ecoli"
"2947",13.8205,655396,"dN","ecoli"
"2948",1.8031,655444,"dN","ecoli"
"2949",28.7091,655474,"dN","ecoli"
"2950",1.1082,655691.5,"dN","ecoli"
"2951",38.6443,655709.5,"dN","ecoli"
"2952",2.4597,655749,"dN","ecoli"
"2953",1.0037,656497.5,"dN","ecoli"
"2954",9.2224,656541,"dN","ecoli"
"2955",0.9617,656562,"dN","ecoli"
"2956",0.4272,656605.5,"dN","ecoli"
"2957",3.9519,656658,"dN","ecoli"
"2958",3.0148,656695.5,"dN","ecoli"
"2959",1.1116,656802,"dN","ecoli"
"2960",1.9924,656883,"dN","ecoli"
"2961",0.3988,656922,"dN","ecoli"
"2962",6.2865,656950.5,"dN","ecoli"
"2963",2.0255,655813.5,"dN","ecoli"
"2964",4.953,657012,"dN","ecoli"
"2965",1.22,657205.5,"dN","ecoli"
"2966",8.6489,657241.5,"dN","ecoli"
"2967",6.8965,657285,"dN","ecoli"
"2968",0,657303,"dN","ecoli"
"2969",16.4615,655879.5,"dN","ecoli"
"2970",4.8718,656011.5,"dN","ecoli"
"2971",7.4047,656038.5,"dN","ecoli"
"2972",2.2958,656103,"dN","ecoli"
"2973",0.9631,656179.5,"dN","ecoli"
"2974",0.5008,656239.5,"dN","ecoli"
"2975",0.9837,656347.5,"dN","ecoli"
"2976",1.4979,657936.5,"dN","ecoli"
"2977",1.1352,657990.5,"dN","ecoli"
"2978",2.8443,658037,"dN","ecoli"
"2979",2.582,658106,"dN","ecoli"
"2980",12.9112,658154,"dN","ecoli"
"2981",0.481,658241,"dN","ecoli"
"2982",4.2138,658269.5,"dN","ecoli"
"2983",38.3177,658311.5,"dN","ecoli"
"2984",2.0314,658401.5,"dN","ecoli"
"2985",1.692,658517,"dN","ecoli"
"2986",1.1844,658641.5,"dN","ecoli"
"2987",2.6742,658721,"dN","ecoli"
"2988",0.6762,658826,"dN","ecoli"
"2989",1.1007,658859,"dN","ecoli"
"2990",8.088,658883,"dN","ecoli"
"2991",40.8505,658913,"dN","ecoli"
"2992",1.4331,658967,"dN","ecoli"
"2993",2.8471,659042,"dN","ecoli"
"2994",1.0776,659106.5,"dN","ecoli"
"2995",0.1637,659165,"dN","ecoli"
"2996",4.7124,657525.5,"dN","ecoli"
"2997",1.1479,659196.5,"dN","ecoli"
"2998",1.2977,659312,"dN","ecoli"
"2999",2.3895,659390,"dN","ecoli"
"3000",0.9805,659588,"dN","ecoli"
"3001",41.7817,659849,"dN","ecoli"
"3002",0.5269,659885,"dN","ecoli"
"3003",2.2205,659931.5,"dN","ecoli"
"3004",7.1718,659996,"dN","ecoli"
"3005",16.9742,660033.5,"dN","ecoli"
"3006",1.6884,657564.5,"dN","ecoli"
"3007",1.1092,660078.5,"dN","ecoli"
"3008",8.169,660119,"dN","ecoli"
"3009",2.859,660168.5,"dN","ecoli"
"3010",50.0873,660318.5,"dN","ecoli"
"3011",0.4745,660414.5,"dN","ecoli"
"3012",6.486,657621.5,"dN","ecoli"
"3013",73.4914,657651.5,"dN","ecoli"
"3014",10.3453,657674,"dN","ecoli"
"3015",1.8439,657744.5,"dN","ecoli"
"3016",51.1098,657828.5,"dN","ecoli"
"3017",1.2056,661428,"dN","ecoli"
"3018",51.5023,662047.5,"dN","ecoli"
"3019",5.2069,661600.5,"dN","ecoli"
"3020",7.3011,661627.5,"dN","ecoli"
"3021",2.2514,661654.5,"dN","ecoli"
"3022",2.3792,661707,"dN","ecoli"
"3023",2.3704,661804.5,"dN","ecoli"
"3024",0.3477,661846.5,"dN","ecoli"
"3025",33.3447,662005.5,"dN","ecoli"
"3026",2.2728,662017.5,"dN","ecoli"
"3027",0.0114,662592,"dN","ecoli"
"3028",0,663233.5,"dN","ecoli"
"3029",0.0059,664460,"dN","ecoli"
"3030",0.0056,666688,"dN","ecoli"
"3031",0.1017,667516,"dN","ecoli"
"3032",0.0723,669600.5,"dN","ecoli"
"3033",0.0052,672532,"dN","ecoli"
"3034",0.0157,674196.5,"dN","ecoli"
"3035",0.0019,674862.5,"dN","ecoli"
"3036",0.0172,675503.5,"dN","ecoli"
"3037",0,676043,"dN","ecoli"
"3038",0.0138,676742.5,"dN","ecoli"
"3039",0.0021,678073,"dN","ecoli"
"3040",0.0136,678781.5,"dN","ecoli"
"3041",0.0504,679525,"dN","ecoli"
"3042",0.0536,680178,"dN","ecoli"
"3043",0.0154,681440.5,"dN","ecoli"
"3044",0.0122,682249,"dN","ecoli"
"3045",0.0073,682680.5,"dN","ecoli"
"3046",0.0042,683240.5,"dN","ecoli"
"3047",0.0061,626509.5,"dN","ecoli"
"3048",0.0069,627887,"dN","ecoli"
"3049",0,684493,"dN","ecoli"
"3050",0.007,685954.5,"dN","ecoli"
"3051",0.028,697865,"dN","ecoli"
"3052",0.0069,698723,"dN","ecoli"
"3053",0.0045,699635,"dN","ecoli"
"3054",0.0021,700857.5,"dN","ecoli"
"3055",0.0045,702187,"dN","ecoli"
"3056",0.0025,703944.5,"dN","ecoli"
"3057",0.0029,705957.5,"dN","ecoli"
"3058",0.0044,707174.5,"dN","ecoli"
"3059",0.0228,707748,"dN","ecoli"
"3060",0.0046,708373.5,"dN","ecoli"
"3061",0.0079,687200.5,"dN","ecoli"
"3062",0.0034,709134.5,"dN","ecoli"
"3063",0,710013.5,"dN","ecoli"
"3064",0.0166,710606,"dN","ecoli"
"3065",0.0195,711665.5,"dN","ecoli"
"3066",0.0262,713110,"dN","ecoli"
"3067",0,714204,"dN","ecoli"
"3068",0.0326,715541,"dN","ecoli"
"3069",0.0558,688195.5,"dN","ecoli"
"3070",0.0449,689352.5,"dN","ecoli"
"3071",0.0054,691968.5,"dN","ecoli"
"3072",0.0036,693210.5,"dN","ecoli"
"3073",0.0024,694470.5,"dN","ecoli"
"3074",0.002,695498.5,"dN","ecoli"
"3075",0.006,1575973,"dN","ecoli"
"3076",0.0066,1577083,"dN","ecoli"
"3077",0,1585827,"dN","ecoli"
"3078",0.0026,1587439,"dN","ecoli"
"3079",0.0115,1590778,"dN","ecoli"
"3080",0.0254,1591869,"dN","ecoli"
"3081",0.0399,1578064,"dN","ecoli"
"3082",0.4492,1578203.5,"dN","ecoli"
"3083",0,1578229,"dN","ecoli"
"3084",0.0117,1578777,"dN","ecoli"
"3085",0.0099,1579950,"dN","ecoli"
"3086",0.003,1581420.5,"dN","ecoli"
"3087",0.0071,1582305.5,"dN","ecoli"
"3088",0.0025,1582917,"dN","ecoli"
"3089",0.0182,1583389,"dN","ecoli"
"3090",0,1584056.5,"dN","ecoli"
"3091",0.0456,1584290,"dN","ecoli"
"3092",0,1593613.5,"dN","ecoli"
"3093",0,1594583.5,"dN","ecoli"
"3094",0.0143,1607203.5,"dN","ecoli"
"3095",0.0321,1720057.5,"dN","ecoli"
"3096",0.2376,1720500,"dN","ecoli"
"3097",0.0136,1721075.5,"dN","ecoli"
"3098",0.0334,1721910,"dN","ecoli"
"3099",1.5782,1723956,"dN","ecoli"
"3100",0.938,1724116.5,"dN","ecoli"
"3101",1.2607,1723797,"dN","ecoli"
"3102",0.7806,1723921.5,"dN","ecoli"
"3103",2.1683,1724859.5,"dN","ecoli"
"3104",0,1724933,"dN","ecoli"
"3105",0.6426,1724992,"dN","ecoli"
"3106",1.2814,1725121,"dN","ecoli"
"3107",12.1028,1725202,"dN","ecoli"
"3108",1.1404,1725242.5,"dN","ecoli"
"3109",0.928,1725320.5,"dN","ecoli"
"3110",0.8181,1725430,"dN","ecoli"
"3111",78.2095,1725490,"dN","ecoli"
"3112",1.1383,1725647,"dN","ecoli"
"3113",0.0728,1725698,"dN","ecoli"
"3114",0.4634,1726769,"dN","ecoli"
"3115",0.5084,1727843,"dN","ecoli"
"3116",0.7847,1727987,"dN","ecoli"
"3117",1.0233,1728303,"dN","ecoli"
"3118",0.4311,1728465,"dN","ecoli"
"3119",0.42,1728714,"dN","ecoli"
"3120",0.8615,1729057,"dN","ecoli"
"3121",16.6172,1729117,"dN","ecoli"
"3122",1.0218,1729160.5,"dN","ecoli"
"3123",0.4958,1729213,"dN","ecoli"
"3124",0.5891,1729271.5,"dN","ecoli"
"3125",1.0626,1729384,"dN","ecoli"
"3126",0.7541,1729484.5,"dN","ecoli"
"3127",0.835,1729535.5,"dN","ecoli"
"3128",0.9706,1729573,"dN","ecoli"
"3129",0.1945,1730197,"dN","ecoli"
"3130",0.0262,1607782,"dN","ecoli"
"3131",0.0042,1731120,"dN","ecoli"
"3132",0.0273,1732355,"dN","ecoli"
"3133",0,1733082.5,"dN","ecoli"
"3134",0.0103,1733840,"dN","ecoli"
"3135",0.0239,1734472,"dN","ecoli"
"3136",0.0267,1736024,"dN","ecoli"
"3137",0.0028,1738710.5,"dN","ecoli"
"3138",0.0522,1740728,"dN","ecoli"
